date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-02-20,86377,4464,21222,1,NA,0,0,0,0,4723298,144268,188065,15,5744505,336000,1452000,0
2021-02-21,66508,3641,15648,1,NA,0,0,0,0,4789806,147909,203713,16,5744505,336000,1452000,0
2021-02-22,122722,8994,23613,1,NA,0,0,0,0,4912528,156903,227326,17,5744505,336000,1452000,0
2021-02-23,133588,7209,28844,1,impfzentren,926640,0,0,0,5046116,164112,256170,18,6671145,336000,1452000,0
2021-02-24,131359,7611,36652,1,NA,0,0,0,0,5177475,171723,292822,19,6671145,336000,1452000,0
2021-02-25,131121,6759,50847,0,NA,0,0,0,0,5308596,178482,343669,19,6671145,336000,1452000,0
2021-02-26,140667,8832,62802,0,NA,0,0,0,0,5449263,187314,406471,19,6671145,336000,1452000,0
2021-02-27,92655,4082,50982,0,impfzentren,0,342900,0,0,5541918,191396,457453,19,6671145,678900,1452000,0
2021-02-28,61277,3953,37601,1,NA,0,0,0,0,5603195,195349,495054,20,6671145,678900,1452000,0
2021-03-01,130146,9624,58330,0,NA,0,0,0,0,5733341,204973,553384,20,6671145,678900,1452000,0
2021-03-02,139763,9989,68823,0,impfzentren,1014390,0,650400,0,5873104,214962,622207,20,7685535,678900,2102400,0
2021-03-03,156904,14949,74342,0,NA,0,0,0,0,6030008,229911,696549,20,7685535,678900,2102400,0
2021-03-04,141021,14468,88962,0,NA,0,0,0,0,6171029,244379,785511,20,7685535,678900,2102400,0
2021-03-05,149475,13365,112802,1,NA,0,0,0,0,6320504,257744,898313,21,7685535,678900,2102400,0
2021-03-06,109223,8440,84017,0,NA,0,0,0,0,6429727,266184,982330,21,7685535,678900,2102400,0
2021-03-07,79740,6655,61137,0,NA,0,0,0,0,6509467,272839,1043467,21,7685535,678900,2102400,0
2021-03-08,133907,10955,92588,0,NA,0,0,0,0,6643374,283794,1136055,21,7685535,678900,2102400,0
2021-03-09,140102,12785,99324,0,impfzentren,1083420,0,960000,0,6783476,296579,1235379,21,8768955,678900,3062400,0
2021-03-10,159055,12178,117057,1,NA,0,0,0,0,6942531,308757,1352436,22,8768955,678900,3062400,0
2021-03-11,147630,13718,122886,0,NA,0,0,0,0,7090161,322475,1475322,22,8768955,678900,3062400,0
2021-03-12,151577,17295,157592,0,NA,0,0,0,0,7241738,339770,1632914,22,8768955,678900,3062400,0
2021-03-13,116014,9568,115012,0,NA,0,0,0,0,7357752,349338,1747926,22,8768955,678900,3062400,0
2021-03-14,88046,5512,76483,0,NA,0,0,0,0,7445798,354850,1824409,22,8768955,678900,3062400,0
2021-03-15,152752,12737,82163,0,impfzentren,0,0,364800,0,7598550,367587,1906572,22,8768955,678900,3427200,0
2021-03-16,166630,11252,1015,0,impfzentren,1083420,0,0,0,7765180,378839,1907587,22,9852375,678900,3427200,0
2021-03-17,186231,17987,742,0,NA,0,0,0,0,7951411,396826,1908329,22,9852375,678900,3427200,0
2021-03-18,174166,18159,1158,0,NA,0,0,0,0,8125577,414985,1909487,22,9852375,678900,3427200,0
2021-03-19,185367,20788,38537,0,NA,0,0,0,0,8310944,435773,1948024,22,9852375,678900,3427200,0
2021-03-20,135373,15295,69586,0,NA,0,0,0,0,8446317,451068,2017610,22,9852375,678900,3427200,0
2021-03-21,102175,9190,53127,0,impfzentren,0,432000,0,0,8548492,460258,2070737,22,9852375,1110900,3427200,0
2021-03-22,166404,23789,78953,0,NA,0,0,0,0,8714896,484047,2149690,22,9852375,1110900,3427200,0
2021-03-23,181451,19712,99547,0,impfzentren,1076400,0,204000,0,8896347,503759,2249237,22,10928775,1110900,3631200,0
2021-03-24,200148,33027,105849,0,NA,0,0,0,0,9096495,536786,2355086,22,10928775,1110900,3631200,0
2021-03-25,185504,27662,119460,0,NA,0,0,0,0,9281999,564448,2474546,22,10928775,1110900,3631200,0
2021-03-26,199548,37163,137044,0,impfzentren,0,0,201600,0,9481547,601611,2611590,22,10928775,1110900,3832800,0
2021-03-27,149560,27617,104042,1,NA,0,0,0,0,9631107,629228,2715632,23,10928775,1110900,3832800,0
2021-03-28,115347,18503,62537,0,NA,0,0,0,0,9746454,647731,2778169,23,10928775,1110900,3832800,0
2021-03-29,188706,24989,91872,0,NA,0,0,0,0,9935160,672720,2870041,23,10928775,1110900,3832800,0
2021-03-30,218676,24415,85920,0,impfzentren,1427400,0,0,0,10153836,697135,2955961,23,12356175,1110900,3832800,0
2021-03-31,247482,36045,52672,0,NA,0,0,0,0,10401318,733180,3008633,23,12356175,1110900,3832800,0
2021-04-01,238879,32451,55294,0,NA,0,0,0,0,10640197,765631,3063927,23,12356175,1110900,3832800,0
2021-04-02,179515,14388,31774,0,impfzentren,0,650400,0,0,10819712,780019,3095701,23,12356175,1761300,3832800,0
2021-04-03,174130,15800,41886,0,impfzentren,0,0,1744800,0,10993842,795819,3137587,23,12356175,1761300,5577600,0
2021-04-04,132197,10061,50674,0,NA,0,0,0,0,11126039,805880,3188261,23,12356175,1761300,5577600,0
2021-04-05,164958,17866,64972,0,NA,0,0,0,0,11290997,823746,3253233,23,12356175,1761300,5577600,0
2021-04-06,254950,32217,86553,0,NA,0,0,0,0,11545947,855963,3339786,23,12356175,1761300,5577600,0
2021-04-07,542088,37031,88814,0,impfzentren,2737734,0,0,0,12088035,892994,3428600,23,15093909,1761300,5577600,0
2021-04-07,542088,37031,88814,0,arztpraxen,2737734,0,0,0,12630123,930025,3517414,23,17831643,1761300,5577600,0
2021-04-08,571304,35631,91667,0,NA,0,0,0,0,13201427,965656,3609081,23,17831643,1761300,5577600,0
2021-04-09,490022,36567,105025,0,NA,0,0,0,0,13691449,1002223,3714106,23,17831643,1761300,5577600,0
2021-04-10,248487,23221,100867,0,NA,0,0,0,0,13939936,1025444,3814973,23,17831643,1761300,5577600,0
2021-04-11,170368,18666,74878,0,NA,0,0,0,0,14110304,1044110,3889851,23,17831643,1761300,5577600,0
2021-04-12,278861,29186,110481,1,impfzentren,0,0,360000,0,14389165,1073296,4000332,24,17831643,1761300,5937600,0
2021-04-13,432263,27219,117285,0,impfzentren,2519669,0,0,0,14821428,1100515,4117617,24,20351312,1761300,5937600,0
2021-04-13,432263,27219,117285,0,arztpraxen,2519669,0,0,0,15253691,1127734,4234902,24,22870981,1761300,5937600,0
2021-04-14,616429,33537,124907,0,NA,0,0,0,0,15870120,1161271,4359809,24,22870981,1761300,5937600,0
2021-04-15,533943,36206,109974,1,NA,0,0,0,0,16404063,1197477,4469783,25,22870981,1761300,5937600,0
2021-04-16,438114,32535,125817,0,NA,0,0,0,0,16842177,1230012,4595600,25,22870981,1761300,5937600,0
2021-04-17,224876,22682,118426,0,impfzentren,0,42000,0,0,17067053,1252694,4714026,25,22870981,1803300,5937600,0
2021-04-18,172039,15383,82000,0,bund,0,72000,57600,0,17239092,1268077,4796026,25,22870981,1875300,5995200,0
2021-04-19,293810,32920,75519,1,NA,0,0,0,0,17532902,1300997,4871545,26,22870981,1875300,5995200,0
2021-04-20,381929,39216,139518,0,impfzentren,2517024,0,0,0,17914831,1340213,5011063,26,25388005,1875300,5995200,0
2021-04-20,381929,39216,139518,0,arztpraxen,2517024,0,556930,0,18296760,1379429,5150581,26,27905029,1875300,6552130,0
2021-04-21,454235,41695,224893,0,impfzentren,0,477600,0,0,18750995,1421124,5375474,26,27905029,2352900,6552130,0
2021-04-22,381717,43650,213089,0,NA,0,0,0,0,19132712,1464774,5588563,26,27905029,2352900,6552130,0
2021-04-23,353270,43538,159356,0,NA,0,0,0,0,19485982,1508312,5747919,26,27905029,2352900,6552130,0
2021-04-24,234974,49340,81205,0,impfzentren,0,0,196800,0,19720956,1557652,5829124,26,27905029,2352900,6748930,0
2021-04-25,187764,33675,61423,0,impfzentren,0,388800,0,256800,19908720,1591327,5890547,26,27905029,2741700,6748930,256800
2021-04-25,187764,33675,61423,0,bund,21060,388800,9600,256800,20096484,1625002,5951970,26,27926089,3130500,6758530,513600
2021-04-26,317892,42472,72455,69,impfzentren,1364220,0,0,0,20414376,1667474,6024425,95,29290309,3130500,6758530,513600
2021-04-27,676697,51495,56658,461,arztpraxen,2049432,0,70,0,21091073,1718969,6081083,556,31339741,3130500,6758600,513600
2021-04-28,1008221,60714,53315,717,impfzentren,0,0,144000,0,22099294,1779683,6134398,1273,31339741,3130500,6902600,513600
2021-04-29,824281,63608,57155,880,NA,0,0,0,0,22923575,1843291,6191553,2153,31339741,3130500,6902600,513600
2021-04-30,678393,57255,67123,833,impfzentren,0,376800,60000,0,23601968,1900546,6258676,2986,31339741,3507300,6962600,513600
2021-04-30,678393,57255,67123,833,bund,0,376800,0,0,24280361,1957801,6325799,3819,31339741,3884100,6962600,513600
2021-05-01,252828,41489,39382,2574,impfzentren,1825200,0,0,0,24533189,1999290,6365181,6393,33164941,3884100,6962600,513600
2021-05-01,252828,41489,39382,2574,bund,1825200,0,0,0,24786017,2040779,6404563,8967,34990141,3884100,6962600,513600
2021-05-02,195578,37511,30092,1808,NA,0,0,0,0,24981595,2078290,6434655,10775,34990141,3884100,6962600,513600
2021-05-03,317882,70582,61601,1586,impfzentren,0,0,60000,0,25299477,2148872,6496256,12361,34990141,3884100,7022600,513600
2021-05-04,626293,63138,150178,2960,arztpraxen,1535700,0,1100270,0,25925770,2212010,6646434,15321,36525841,3884100,8122870,513600
2021-05-04,626293,63138,150178,2960,impfzentren,0,0,0,216600,26552063,2275148,6796612,18281,36525841,3884100,8122870,730200
2021-05-04,626293,63138,150178,2960,bund,0,0,0,216600,27178356,2338286,6946790,21241,36525841,3884100,8122870,946800
2021-05-05,850887,78966,212379,4470,NA,0,0,0,0,28029243,2417252,7159169,25711,36525841,3884100,8122870,946800
2021-05-06,692569,91896,201434,4194,NA,0,0,0,0,28721812,2509148,7360603,29905,36525841,3884100,8122870,946800
2021-05-07,586965,86691,212324,3853,impfzentren,0,550800,0,0,29308777,2595839,7572927,33758,36525841,4434900,8122870,946800
2021-05-07,586965,86691,212324,3853,bund,0,550800,0,0,29895742,2682530,7785251,37611,36525841,4985700,8122870,946800
2021-05-08,267657,71778,84577,1717,impfzentren,1790100,0,0,0,30163399,2754308,7869828,39328,38315941,4985700,8122870,946800
2021-05-08,267657,71778,84577,1717,bund,1790100,0,0,0,30431056,2826086,7954405,41045,40106041,4985700,8122870,946800
2021-05-09,193889,56550,34617,1066,NA,0,0,0,0,30624945,2882636,7989022,42111,40106041,4985700,8122870,946800
2021-05-10,373144,81701,130603,3729,impfzentren,0,0,112800,0,30998089,2964337,8119625,45840,40106041,4985700,8235670,946800
2021-05-11,825900,79886,176312,3634,arztpraxen,1613010,0,880430,0,31823989,3044223,8295937,49474,41719051,4985700,9116100,946800
2021-05-12,1093230,91644,225199,5583,NA,0,0,0,0,32917219,3135867,8521136,55057,41719051,4985700,9116100,946800
2021-05-13,315326,66769,44486,2647,NA,0,0,0,0,33232545,3202636,8565622,57704,41719051,4985700,9116100,946800
2021-05-14,545194,64911,138500,7795,bund,0,0,850,0,33777739,3267547,8704122,65499,41719051,4985700,9116950,946800
2021-05-15,279024,60296,56423,4280,impfzentren,1825200,550800,0,0,34056763,3327843,8760545,69779,43544251,5536500,9116950,946800
2021-05-16,200179,52738,24923,4726,bund,35100,15200,0,0,34256942,3380581,8785468,74505,43579351,5551700,9116950,946800
2021-05-17,338357,85676,121473,9758,impfzentren,0,0,98400,0,34595299,3466257,8906941,84263,43579351,5551700,9215350,946800
2021-05-18,589595,101092,173473,7773,arztpraxen,1567314,0,754440,0,35184894,3567349,9080414,92036,45146665,5551700,9969790,946800
2021-05-19,804073,100076,181280,12118,NA,0,0,0,0,35988967,3667425,9261694,104154,45146665,5551700,9969790,946800
2021-05-20,683136,96470,156576,10842,NA,0,0,0,0,36672103,3763895,9418270,114996,45146665,5551700,9969790,946800
2021-05-21,595898,85667,157276,11822,impfzentren,0,520800,124800,0,37268001,3849562,9575546,126818,45146665,6072500,10094590,946800
2021-05-22,306108,69501,83871,14278,NA,0,0,0,0,37574109,3919063,9659417,141096,45146665,6072500,10094590,946800
2021-05-23,192927,59388,23903,8864,impfzentren,1852109,0,0,0,37767036,3978451,9683320,149960,46998774,6072500,10094590,946800
2021-05-23,192927,59388,23903,8864,bund,1852109,14400,0,0,37959963,4037839,9707223,158824,48850883,6086900,10094590,946800
2021-05-24,235703,61551,20661,8042,NA,0,0,0,0,38195666,4099390,9727884,166866,48850883,6086900,10094590,946800
2021-05-25,446605,79671,104006,25111,arztpraxen,1557786,0,513740,532355,38642271,4179061,9831890,191977,50408669,6086900,10608330,1479155
2021-05-26,884881,82395,134052,78215,NA,0,0,0,0,39527152,4261456,9965942,270192,50408669,6086900,10608330,1479155
2021-05-27,738992,88885,131567,81116,NA,0,0,0,0,40266144,4350341,10097509,351308,50408669,6086900,10608330,1479155
2021-05-28,602872,86060,130384,83747,NA,0,0,0,0,40869016,4436401,10227893,435055,50408669,6086900,10608330,1479155
2021-05-29,261788,62539,57938,27787,NA,0,0,0,0,41130804,4498940,10285831,462842,50408669,6086900,10608330,1479155
2021-05-30,197068,47004,28350,11027,impfzentren,1760850,554900,0,0,41327872,4545944,10314181,473869,52169519,6641800,10608330,1479155
2021-05-30,197068,47004,28350,11027,bund,1760850,554900,0,0,41524940,4592948,10342531,484896,53930369,7196700,10608330,1479155
2021-05-31,367003,67228,69501,42470,NA,0,0,0,0,41891943,4660176,10412032,527366,53930369,7196700,10608330,1479155
2021-06-01,733059,79416,90393,84499,arztpraxen,2176062,0,0,714340,42625002,4739592,10502425,611865,56106431,7196700,10608330,2193495
2021-06-02,988443,72228,82170,103672,NA,0,0,0,0,43613445,4811820,10584595,715537,56106431,7196700,10608330,2193495
2021-06-03,474742,64168,50146,53203,NA,0,0,0,0,44088187,4875988,10634741,768740,56106431,7196700,10608330,2193495
2021-06-04,584897,71215,76841,77216,arztpraxen,0,0,384280,0,44673084,4947203,10711582,845956,56106431,7196700,10992610,2193495
2021-06-04,584897,71215,76841,77216,impfzentren,0,0,384280,0,45257981,5018418,10788423,923172,56106431,7196700,11376890,2193495
2021-06-05,271044,66913,44144,30611,NA,0,0,0,0,45529025,5085331,10832567,953783,56106431,7196700,11376890,2193495
2021-06-06,205691,40991,27234,18242,impfzentren,1712880,561180,0,0,45734716,5126322,10859801,972025,57819311,7757880,11376890,2193495
2021-06-06,205691,40991,27234,18242,bund,1712880,561180,0,0,45940407,5167313,10887035,990267,59532191,8319060,11376890,2193495
2021-06-07,401053,85047,72475,54459,NA,0,0,0,0,46341460,5252360,10959510,1044726,59532191,8319060,11376890,2193495
2021-06-08,843306,75260,62854,68236,arztpraxen,3367482,0,1020830,520265,47184766,5327620,11022364,1112962,62899673,8319060,12397720,2713760
2021-06-08,843306,75260,62854,68236,betriebe,3367482,0,0,0,48028072,5402880,11085218,1181198,66267155,8319060,12397720,2713760
2021-06-08,843306,75260,62854,68236,impfzentren,0,0,1020830,0,48871378,5478140,11148072,1249434,66267155,8319060,13418550,2713760
2021-06-09,1170534,87137,63951,95710,NA,0,0,0,0,50041912,5565277,11212023,1345144,66267155,8319060,13418550,2713760
2021-06-10,952317,89798,55754,88439,NA,0,0,0,0,50994229,5655075,11267777,1433583,66267155,8319060,13418550,2713760
2021-06-11,802688,89015,68958,96747,NA,0,0,0,0,51796917,5744090,11336735,1530330,66267155,8319060,13418550,2713760
2021-06-12,284187,71753,43344,35236,NA,0,0,0,0,52081104,5815843,11380079,1565566,66267155,8319060,13418550,2713760
2021-06-13,179870,63506,25798,13790,impfzentren,1649700,0,0,0,52260974,5879349,11405877,1579356,67916855,8319060,13418550,2713760
2021-06-13,179870,63506,25798,13790,bund,1649700,13200,0,0,52440844,5942855,11431675,1593146,69566555,8332260,13418550,2713760
2021-06-14,427297,101193,67321,55232,impfzentren,0,537600,0,0,52868141,6044048,11498996,1648378,69566555,8869860,13418550,2713760
2021-06-15,792884,104354,84457,59063,arztpraxen,3051588,0,1137300,235670,53661025,6148402,11583453,1707441,72618143,8869860,14555850,2949430
2021-06-15,792884,104354,84457,59063,betriebe,3051588,0,0,0,54453909,6252756,11667910,1766504,75669731,8869860,14555850,2949430
2021-06-15,792884,104354,84457,59063,impfzentren,0,0,1137300,0,55246793,6357110,11752367,1825567,75669731,8869860,15693150,2949430
2021-06-16,1095916,105982,96406,76284,NA,0,0,0,0,56342709,6463092,11848773,1901851,75669731,8869860,15693150,2949430
2021-06-17,876544,102938,92080,68258,NA,0,0,0,0,57219253,6566030,11940853,1970109,75669731,8869860,15693150,2949430
2021-06-18,727220,93688,96063,68826,NA,0,0,0,0,57946473,6659718,12036916,2038935,75669731,8869860,15693150,2949430
2021-06-19,272362,81876,50840,21136,NA,0,0,0,0,58218835,6741594,12087756,2060071,75669731,8869860,15693150,2949430
2021-06-20,178576,71300,31818,12810,impfzentren,1567800,0,0,0,58397411,6812894,12119574,2072881,77237531,8869860,15693150,2949430
2021-06-20,178576,71300,31818,12810,bund,1567800,0,0,0,58575987,6884194,12151392,2085691,78805331,8869860,15693150,2949430
2021-06-21,407319,97238,85369,36264,impfzentren,0,583200,0,0,58983306,6981432,12236761,2121955,78805331,9453060,15693150,2949430
2021-06-22,836940,95642,102354,33943,arztpraxen,3518118,0,929360,0,59820246,7077074,12339115,2155898,82323449,9453060,16622510,2949430
2021-06-22,836940,95642,102354,33943,impfzentren,0,0,929360,0,60657186,7172716,12441469,2189841,82323449,9453060,17551870,2949430
2021-06-22,836940,95642,102354,33943,betriebe,3518118,0,0,192000,61494126,7268358,12543823,2223784,85841567,9453060,17551870,3141430
2021-06-23,1081407,95539,115279,34294,NA,0,0,0,0,62575533,7363897,12659102,2258078,85841567,9453060,17551870,3141430
2021-06-24,789702,87033,110436,39983,impfzentren,0,0,0,228000,63365235,7450930,12769538,2298061,85841567,9453060,17551870,3369430
2021-06-25,686676,76212,109789,39833,impfzentren,0,613200,0,0,64051911,7527142,12879327,2337894,85841567,10066260,17551870,3369430
2021-06-26,253467,69023,72452,13113,NA,0,0,0,0,64305378,7596165,12951779,2351007,85841567,10066260,17551870,3369430
2021-06-27,172604,58067,56760,4120,impfzentren,1769040,0,0,0,64477982,7654232,13008539,2355127,87610607,10066260,17551870,3369430
2021-06-27,172604,58067,56760,4120,bund,1769040,7200,0,0,64650586,7712299,13065299,2359247,89379647,10073460,17551870,3369430
2021-06-28,396815,89690,113704,24247,NA,0,0,0,0,65047401,7801989,13179003,2383494,89379647,10073460,17551870,3369430
2021-06-29,679212,92534,132611,22141,arztpraxen,3484770,0,479230,0,65726613,7894523,13311614,2405635,92864417,10073460,18031100,3369430
2021-06-29,679212,92534,132611,22141,betriebe,3484770,0,0,0,66405825,7987057,13444225,2427776,96349187,10073460,18031100,3369430
2021-06-30,762057,93694,136360,22553,NA,0,0,0,0,67167882,8080751,13580585,2450329,96349187,10073460,18031100,3369430
2021-07-01,738130,83017,132706,22374,impfzentren,0,0,691200,0,67906012,8163768,13713291,2472703,96349187,10073460,18722300,3369430
2021-07-02,645289,94319,79020,21356,impfzentren,0,0,0,721100,68551301,8258087,13792311,2494059,96349187,10073460,18722300,4090530
2021-07-03,254395,79272,27093,15097,NA,0,0,0,0,68805696,8337359,13819404,2509156,96349187,10073460,18722300,4090530
2021-07-04,181294,68136,14522,8578,impfzentren,1105649,0,0,0,68986990,8405495,13833926,2517734,97454836,10073460,18722300,4090530
2021-07-05,384583,94285,39522,14850,impfzentren,0,876000,0,0,69371573,8499780,13873448,2532584,97454836,10949460,18722300,4090530
2021-07-06,613425,98808,45173,15608,betriebe,2702700,0,0,237600,69984998,8598588,13918621,2548192,100157536,10949460,18722300,4328130
2021-07-06,613425,98808,45173,15608,arztpraxen,2702700,0,2932798,0,70598423,8697396,13963794,2563800,102860236,10949460,21655098,4328130
2021-07-06,613425,98808,45173,15608,impfzentren,0,0,2932798,0,71211848,8796204,14008967,2579408,102860236,10949460,24587896,4328130
2021-07-07,824063,95326,51278,18829,NA,0,0,0,0,72035911,8891530,14060245,2598237,102860236,10949460,24587896,4328130
2021-07-08,677839,100699,42553,19152,NA,0,0,0,0,72713750,8992229,14102798,2617389,102860236,10949460,24587896,4328130
2021-07-09,588891,98297,43054,20404,bund,13710,0,0,0,73302641,9090526,14145852,2637793,102873946,10949460,24587896,4328130
2021-07-10,227611,84123,21072,9741,NA,0,0,0,0,73530252,9174649,14166924,2647534,102873946,10949460,24587896,4328130
2021-07-11,145634,63505,10285,8293,bund,0,0,0,200,73675886,9238154,14177209,2655827,102873946,10949460,24587896,4328330
2021-07-11,145634,63505,10285,8293,impfzentren,1105650,0,0,0,73821520,9301659,14187494,2664120,103979596,10949460,24587896,4328330
2021-07-12,346649,78676,23992,14049,impfzentren,0,1327200,0,0,74168169,9380335,14211486,2678169,103979596,12276660,24587896,4328330
2021-07-13,623693,77593,34543,19798,betriebe,2925000,0,0,0,74791862,9457928,14246029,2697967,106904596,12276660,24587896,4328330
2021-07-13,623693,77593,34543,19798,arztpraxen,2925000,0,130370,105600,75415555,9535521,14280572,2717765,109829596,12276660,24718266,4433930
2021-07-14,827105,71542,47053,22621,NA,0,0,0,0,76242660,9607063,14327625,2740386,109829596,12276660,24718266,4433930
2021-07-15,628295,70706,38524,22093,NA,0,0,0,0,76870955,9677769,14366149,2762479,109829596,12276660,24718266,4433930
2021-07-16,533515,63797,31896,21540,NA,0,0,0,0,77404470,9741566,14398045,2784019,109829596,12276660,24718266,4433930
