date,administered_doses_pfizer,administered_doses_moderna,administered_doses_astrazeneca,administered_doses_jj,einrichtung,delivered_doses_pfizer,delivered_doses_moderna,delivered_doses_astrazeneca,delivered_doses_jj,cum_administered_doses_pfizer,cum_administered_doses_moderna,cum_administered_doses_astrazeneca,cum_administered_doses_jj,cum_delivered_doses_pfizer,cum_delivered_doses_moderna,cum_delivered_doses_astrazeneca,cum_delivered_doses_jj
2021-03-11,147827,13738,123038,0,NA,0,0,0,0,7113404,323680,1479205,29,8768955,678900,3062400,0
2021-03-12,151813,17318,157867,0,NA,0,0,0,0,7265217,340998,1637072,29,8768955,678900,3062400,0
2021-03-13,116170,9587,115150,0,NA,0,0,0,0,7381387,350585,1752222,29,8768955,678900,3062400,0
2021-03-14,88180,5520,76550,0,NA,0,0,0,0,7469567,356105,1828772,29,8768955,678900,3062400,0
2021-03-15,153058,12689,82522,0,impfzentren,0,0,364800,0,7622625,368794,1911294,29,8768955,678900,3427200,0
2021-03-16,166850,11288,1018,0,impfzentren,1083420,0,0,0,7789475,380082,1912312,29,9852375,678900,3427200,0
2021-03-17,186572,18024,746,0,NA,0,0,0,0,7976047,398106,1913058,29,9852375,678900,3427200,0
2021-03-18,174480,18221,1161,0,NA,0,0,0,0,8150527,416327,1914219,29,9852375,678900,3427200,0
2021-03-19,185941,20864,38634,0,NA,0,0,0,0,8336468,437191,1952853,29,9852375,678900,3427200,0
2021-03-20,135524,15316,69615,0,NA,0,0,0,0,8471992,452507,2022468,29,9852375,678900,3427200,0
2021-03-21,102342,9211,53198,0,impfzentren,0,432000,0,0,8574334,461718,2075666,29,9852375,1110900,3427200,0
2021-03-22,166683,23878,79130,0,NA,0,0,0,0,8741017,485596,2154796,29,9852375,1110900,3427200,0
2021-03-23,181940,19758,99689,0,impfzentren,1076400,0,204000,0,8922957,505354,2254485,29,10928775,1110900,3631200,0
2021-03-24,200379,33121,106073,1,NA,0,0,0,0,9123336,538475,2360558,30,10928775,1110900,3631200,0
2021-03-25,185773,27685,119664,0,NA,0,0,0,0,9309109,566160,2480222,30,10928775,1110900,3631200,0
2021-03-26,199994,37303,137394,1,impfzentren,0,0,201600,0,9509103,603463,2617616,31,10928775,1110900,3832800,0
2021-03-27,149742,27668,104270,1,NA,0,0,0,0,9658845,631131,2721886,32,10928775,1110900,3832800,0
2021-03-28,115472,18543,62631,0,NA,0,0,0,0,9774317,649674,2784517,32,10928775,1110900,3832800,0
2021-03-29,188875,25039,92098,0,NA,0,0,0,0,9963192,674713,2876615,32,10928775,1110900,3832800,0
2021-03-30,218814,24488,86020,0,impfzentren,1427400,0,0,0,10182006,699201,2962635,32,12356175,1110900,3832800,0
2021-03-31,247909,36141,52750,0,NA,0,0,0,0,10429915,735342,3015385,32,12356175,1110900,3832800,0
2021-04-01,239347,32491,55383,0,NA,0,0,0,0,10669262,767833,3070768,32,12356175,1110900,3832800,0
2021-04-02,179770,14408,31850,0,impfzentren,0,650400,0,0,10849032,782241,3102618,32,12356175,1761300,3832800,0
2021-04-03,174418,15810,41985,0,impfzentren,0,0,1744800,0,11023450,798051,3144603,32,12356175,1761300,5577600,0
2021-04-04,132376,10071,50747,0,NA,0,0,0,0,11155826,808122,3195350,32,12356175,1761300,5577600,0
2021-04-05,165245,17883,65101,0,NA,0,0,0,0,11321071,826005,3260451,32,12356175,1761300,5577600,0
2021-04-06,255229,32215,86719,2,NA,0,0,0,0,11576300,858220,3347170,34,12356175,1761300,5577600,0
2021-04-07,542491,37105,88873,0,impfzentren,2737734,0,0,0,12118791,895325,3436043,34,15093909,1761300,5577600,0
2021-04-07,542491,37105,88873,0,arztpraxen,2737734,0,0,0,12661282,932430,3524916,34,17831643,1761300,5577600,0
2021-04-08,571821,35669,91821,0,NA,0,0,0,0,13233103,968099,3616737,34,17831643,1761300,5577600,0
2021-04-09,490883,36729,105255,0,NA,0,0,0,0,13723986,1004828,3721992,34,17831643,1761300,5577600,0
2021-04-10,248702,23258,101012,0,NA,0,0,0,0,13972688,1028086,3823004,34,17831643,1761300,5577600,0
2021-04-11,170560,18692,74967,0,NA,0,0,0,0,14143248,1046778,3897971,34,17831643,1761300,5577600,0
2021-04-12,279171,29281,110545,1,impfzentren,0,0,360000,0,14422419,1076059,4008516,35,17831643,1761300,5937600,0
2021-04-13,432422,27357,117461,0,impfzentren,2519669,0,0,0,14854841,1103416,4125977,35,20351312,1761300,5937600,0
2021-04-13,432422,27357,117461,0,arztpraxen,2519669,0,0,0,15287263,1130773,4243438,35,22870981,1761300,5937600,0
2021-04-14,616884,33600,125090,0,NA,0,0,0,0,15904147,1164373,4368528,35,22870981,1761300,5937600,0
2021-04-15,534517,36134,110092,1,NA,0,0,0,0,16438664,1200507,4478620,36,22870981,1761300,5937600,0
2021-04-16,438534,32515,125949,0,NA,0,0,0,0,16877198,1233022,4604569,36,22870981,1761300,5937600,0
2021-04-17,225091,22716,118576,0,impfzentren,0,42000,0,0,17102289,1255738,4723145,36,22870981,1803300,5937600,0
2021-04-18,172215,15411,82184,0,bund,0,72000,57600,0,17274504,1271149,4805329,36,22870981,1875300,5995200,0
2021-04-19,294034,32988,75555,1,NA,0,0,0,0,17568538,1304137,4880884,37,22870981,1875300,5995200,0
2021-04-20,382201,39297,139617,1,impfzentren,2517024,0,0,0,17950739,1343434,5020501,38,25388005,1875300,5995200,0
2021-04-20,382201,39297,139617,1,arztpraxen,2517024,0,556930,0,18332940,1382731,5160118,39,27905029,1875300,6552130,0
2021-04-21,454773,41756,225127,0,impfzentren,0,477600,0,0,18787713,1424487,5385245,39,27905029,2352900,6552130,0
2021-04-22,382049,43722,213239,0,NA,0,0,0,0,19169762,1468209,5598484,39,27905029,2352900,6552130,0
2021-04-23,353583,43646,159557,0,NA,0,0,0,0,19523345,1511855,5758041,39,27905029,2352900,6552130,0
2021-04-24,235238,49402,81361,0,impfzentren,0,0,196800,0,19758583,1561257,5839402,39,27905029,2352900,6748930,0
2021-04-25,187980,33721,61585,0,impfzentren,0,388800,0,256800,19946563,1594978,5900987,39,27905029,2741700,6748930,256800
2021-04-25,187980,33721,61585,0,bund,21060,388800,9600,256800,20134543,1628699,5962572,39,27926089,3130500,6758530,513600
2021-04-26,318130,42555,72629,70,impfzentren,1364220,0,0,0,20452673,1671254,6035201,109,29290309,3130500,6758530,513600
2021-04-27,676985,51567,56720,553,arztpraxen,2049432,0,70,0,21129658,1722821,6091921,662,31339741,3130500,6758600,513600
2021-04-28,1008500,60802,53559,833,impfzentren,0,0,144000,0,22138158,1783623,6145480,1495,31339741,3130500,6902600,513600
2021-04-29,824955,63991,57192,912,NA,0,0,0,0,22963113,1847614,6202672,2407,31339741,3130500,6902600,513600
2021-04-30,678892,57345,67332,900,impfzentren,0,376800,60000,0,23642005,1904959,6270004,3307,31339741,3507300,6962600,513600
2021-04-30,678892,57345,67332,900,bund,0,376800,0,0,24320897,1962304,6337336,4207,31339741,3884100,6962600,513600
2021-05-01,253066,41537,39435,2574,impfzentren,1825200,0,0,0,24573963,2003841,6376771,6781,33164941,3884100,6962600,513600
2021-05-01,253066,41537,39435,2574,bund,1825200,0,0,0,24827029,2045378,6416206,9355,34990141,3884100,6962600,513600
2021-05-02,195748,37548,30129,1808,NA,0,0,0,0,25022777,2082926,6446335,11163,34990141,3884100,6962600,513600
2021-05-03,318116,70640,61702,1590,impfzentren,0,0,60000,0,25340893,2153566,6508037,12753,34990141,3884100,7022600,513600
2021-05-04,626579,63532,150279,2963,arztpraxen,1535700,0,1100270,0,25967472,2217098,6658316,15716,36525841,3884100,8122870,513600
2021-05-04,626579,63532,150279,2963,impfzentren,0,0,0,216600,26594051,2280630,6808595,18679,36525841,3884100,8122870,730200
2021-05-04,626579,63532,150279,2963,bund,0,0,0,216600,27220630,2344162,6958874,21642,36525841,3884100,8122870,946800
2021-05-05,851772,78999,212510,4475,NA,0,0,0,0,28072402,2423161,7171384,26117,36525841,3884100,8122870,946800
2021-05-06,693334,92225,201582,4553,NA,0,0,0,0,28765736,2515386,7372966,30670,36525841,3884100,8122870,946800
2021-05-07,588387,86748,212549,4203,impfzentren,0,550800,0,0,29354123,2602134,7585515,34873,36525841,4434900,8122870,946800
2021-05-07,588387,86748,212549,4203,bund,0,550800,0,0,29942510,2688882,7798064,39076,36525841,4985700,8122870,946800
2021-05-08,267964,71926,84689,1718,impfzentren,1790100,0,0,0,30210474,2760808,7882753,40794,38315941,4985700,8122870,946800
2021-05-08,267964,71926,84689,1718,bund,1790100,0,0,0,30478438,2832734,7967442,42512,40106041,4985700,8122870,946800
2021-05-09,194086,56602,34704,1068,NA,0,0,0,0,30672524,2889336,8002146,43580,40106041,4985700,8122870,946800
2021-05-10,373400,81872,130681,3730,impfzentren,0,0,112800,0,31045924,2971208,8132827,47310,40106041,4985700,8235670,946800
2021-05-11,826225,80023,176372,3643,arztpraxen,1613010,0,880430,0,31872149,3051231,8309199,50953,41719051,4985700,9116100,946800
2021-05-12,1093908,91739,225303,5755,NA,0,0,0,0,32966057,3142970,8534502,56708,41719051,4985700,9116100,946800
2021-05-13,315532,66783,44543,2650,NA,0,0,0,0,33281589,3209753,8579045,59358,41719051,4985700,9116100,946800
2021-05-14,545562,64945,138643,7797,bund,0,0,850,0,33827151,3274698,8717688,67155,41719051,4985700,9116950,946800
2021-05-15,279461,60434,56476,4282,impfzentren,1825200,550800,0,0,34106612,3335132,8774164,71437,43544251,5536500,9116950,946800
2021-05-16,199945,52769,24946,4726,bund,35100,15200,0,0,34306557,3387901,8799110,76163,43579351,5551700,9116950,946800
2021-05-17,338495,85715,121531,9762,impfzentren,0,0,98400,0,34645052,3473616,8920641,85925,43579351,5551700,9215350,946800
2021-05-18,589817,101172,173556,7774,arztpraxen,1567314,0,754440,0,35234869,3574788,9094197,93699,45146665,5551700,9969790,946800
2021-05-19,804514,100295,181512,12165,NA,0,0,0,0,36039383,3675083,9275709,105864,45146665,5551700,9969790,946800
2021-05-20,684024,96519,156642,10842,NA,0,0,0,0,36723407,3771602,9432351,116706,45146665,5551700,9969790,946800
2021-05-21,596607,85744,157436,11883,impfzentren,0,520800,124800,0,37320014,3857346,9589787,128589,45146665,6072500,10094590,946800
2021-05-22,306507,69576,83862,14287,NA,0,0,0,0,37626521,3926922,9673649,142876,45146665,6072500,10094590,946800
2021-05-23,193090,59450,23927,8868,impfzentren,1852109,0,0,0,37819611,3986372,9697576,151744,46998774,6072500,10094590,946800
2021-05-23,193090,59450,23927,8868,bund,1852109,14400,0,0,38012701,4045822,9721503,160612,48850883,6086900,10094590,946800
2021-05-24,235915,61572,20664,8044,NA,0,0,0,0,38248616,4107394,9742167,168656,48850883,6086900,10094590,946800
2021-05-25,446887,79817,104078,25161,arztpraxen,1557786,0,513740,532355,38695503,4187211,9846245,193817,50408669,6086900,10608330,1479155
2021-05-26,885436,82424,134132,78274,NA,0,0,0,0,39580939,4269635,9980377,272091,50408669,6086900,10608330,1479155
2021-05-27,739508,89017,131689,81123,NA,0,0,0,0,40320447,4358652,10112066,353214,50408669,6086900,10608330,1479155
2021-05-28,603962,86225,130586,83862,NA,0,0,0,0,40924409,4444877,10242652,437076,50408669,6086900,10608330,1479155
2021-05-29,262356,62647,58008,27794,NA,0,0,0,0,41186765,4507524,10300660,464870,50408669,6086900,10608330,1479155
2021-05-30,197311,47058,28374,11033,impfzentren,1760850,554900,0,0,41384076,4554582,10329034,475903,52169519,6641800,10608330,1479155
2021-05-30,197311,47058,28374,11033,bund,1760850,554900,0,0,41581387,4601640,10357408,486936,53930369,7196700,10608330,1479155
2021-05-31,367626,67504,69712,42483,NA,0,0,0,0,41949013,4669144,10427120,529419,53930369,7196700,10608330,1479155
2021-06-01,733988,79874,90614,84562,arztpraxen,2176062,0,0,714340,42683001,4749018,10517734,613981,56106431,7196700,10608330,2193495
2021-06-02,989485,72649,82325,104865,NA,0,0,0,0,43672486,4821667,10600059,718846,56106431,7196700,10608330,2193495
2021-06-03,475390,64364,50266,53209,NA,0,0,0,0,44147876,4886031,10650325,772055,56106431,7196700,10608330,2193495
2021-06-04,586312,71317,76972,77221,arztpraxen,0,0,384280,0,44734188,4957348,10727297,849276,56106431,7196700,10992610,2193495
2021-06-04,586312,71317,76972,77221,impfzentren,0,0,384280,0,45320500,5028665,10804269,926497,56106431,7196700,11376890,2193495
2021-06-05,271346,67038,44263,30612,NA,0,0,0,0,45591846,5095703,10848532,957109,56106431,7196700,11376890,2193495
2021-06-06,205932,41040,27272,18246,impfzentren,1712880,561180,0,0,45797778,5136743,10875804,975355,57819311,7757880,11376890,2193495
2021-06-06,205932,41040,27272,18246,bund,1712880,561180,0,0,46003710,5177783,10903076,993601,59532191,8319060,11376890,2193495
2021-06-07,402056,85161,72588,54483,NA,0,0,0,0,46405766,5262944,10975664,1048084,59532191,8319060,11376890,2193495
2021-06-08,848449,75452,62974,68356,arztpraxen,3367482,0,1020830,520265,47254215,5338396,11038638,1116440,62899673,8319060,12397720,2713760
2021-06-08,848449,75452,62974,68356,betriebe,3367482,0,0,0,48102664,5413848,11101612,1184796,66267155,8319060,12397720,2713760
2021-06-08,848449,75452,62974,68356,impfzentren,0,0,1020830,0,48951113,5489300,11164586,1253152,66267155,8319060,13418550,2713760
2021-06-09,1177911,87323,64055,95781,NA,0,0,0,0,50129024,5576623,11228641,1348933,66267155,8319060,13418550,2713760
2021-06-10,958722,89865,55825,88448,NA,0,0,0,0,51087746,5666488,11284466,1437381,66267155,8319060,13418550,2713760
2021-06-11,809187,89132,69172,96779,NA,0,0,0,0,51896933,5755620,11353638,1534160,66267155,8319060,13418550,2713760
2021-06-12,285244,71983,43472,35240,NA,0,0,0,0,52182177,5827603,11397110,1569400,66267155,8319060,13418550,2713760
2021-06-13,179996,63571,25824,13792,impfzentren,1649700,0,0,0,52362173,5891174,11422934,1583192,67916855,8319060,13418550,2713760
2021-06-13,179996,63571,25824,13792,bund,1649700,13200,0,0,52542169,5954745,11448758,1596984,69566555,8332260,13418550,2713760
2021-06-14,431979,101414,67483,55238,impfzentren,0,537600,0,0,52974148,6056159,11516241,1652222,69566555,8869860,13418550,2713760
2021-06-15,799410,104743,84660,59085,arztpraxen,3051588,0,1137300,235670,53773558,6160902,11600901,1711307,72618143,8869860,14555850,2949430
2021-06-15,799410,104743,84660,59085,betriebe,3051588,0,0,0,54572968,6265645,11685561,1770392,75669731,8869860,14555850,2949430
2021-06-15,799410,104743,84660,59085,impfzentren,0,0,1137300,0,55372378,6370388,11770221,1829477,75669731,8869860,15693150,2949430
2021-06-16,1103817,106621,96754,76288,NA,0,0,0,0,56476195,6477009,11866975,1905765,75669731,8869860,15693150,2949430
2021-06-17,884213,103669,92252,68271,NA,0,0,0,0,57360408,6580678,11959227,1974036,75669731,8869860,15693150,2949430
2021-06-18,733512,94524,96372,68850,NA,0,0,0,0,58093920,6675202,12055599,2042886,75669731,8869860,15693150,2949430
2021-06-19,273130,82161,50969,21143,NA,0,0,0,0,58367050,6757363,12106568,2064029,75669731,8869860,15693150,2949430
2021-06-20,178977,71647,31864,12814,impfzentren,1567800,0,0,0,58546027,6829010,12138432,2076843,77237531,8869860,15693150,2949430
2021-06-20,178977,71647,31864,12814,bund,1567800,0,0,0,58725004,6900657,12170296,2089657,78805331,8869860,15693150,2949430
2021-06-21,411829,97754,85568,36350,impfzentren,0,583200,0,0,59136833,6998411,12255864,2126007,78805331,9453060,15693150,2949430
2021-06-22,844149,96106,102700,34151,arztpraxen,3518118,0,929360,0,59980982,7094517,12358564,2160158,82323449,9453060,16622510,2949430
2021-06-22,844149,96106,102700,34151,impfzentren,0,0,929360,0,60825131,7190623,12461264,2194309,82323449,9453060,17551870,2949430
2021-06-22,844149,96106,102700,34151,betriebe,3518118,0,0,192000,61669280,7286729,12563964,2228460,85841567,9453060,17551870,3141430
2021-06-23,1089046,96209,115670,34539,NA,0,0,0,0,62758326,7382938,12679634,2262999,85841567,9453060,17551870,3141430
2021-06-24,797136,87398,110778,40300,impfzentren,0,0,0,228000,63555462,7470336,12790412,2303299,85841567,9453060,17551870,3369430
2021-06-25,694357,76627,109962,40195,impfzentren,0,613200,0,0,64249819,7546963,12900374,2343494,85841567,10066260,17551870,3369430
2021-06-26,255145,69111,72589,13262,NA,0,0,0,0,64504964,7616074,12972963,2356756,85841567,10066260,17551870,3369430
2021-06-27,172965,58152,56785,4121,impfzentren,1769040,0,0,0,64677929,7674226,13029748,2360877,87610607,10066260,17551870,3369430
2021-06-27,172965,58152,56785,4121,bund,1769040,7200,0,0,64850894,7732378,13086533,2364998,89379647,10073460,17551870,3369430
2021-06-28,401156,90080,113811,24398,NA,0,0,0,0,65252050,7822458,13200344,2389396,89379647,10073460,17551870,3369430
2021-06-29,684984,93023,132816,22439,arztpraxen,3484770,0,479230,0,65937034,7915481,13333160,2411835,92864417,10073460,18031100,3369430
2021-06-29,684984,93023,132816,22439,betriebe,3484770,0,0,0,66622018,8008504,13465976,2434274,96349187,10073460,18031100,3369430
2021-06-30,769599,94176,136661,22725,NA,0,0,0,0,67391617,8102680,13602637,2456999,96349187,10073460,18031100,3369430
2021-07-01,743985,83574,132847,22658,impfzentren,0,0,691200,0,68135602,8186254,13735484,2479657,96349187,10073460,18722300,3369430
2021-07-02,650918,95040,79246,22175,impfzentren,0,0,0,721100,68786520,8281294,13814730,2501832,96349187,10073460,18722300,4090530
2021-07-03,255947,79383,27151,15214,NA,0,0,0,0,69042467,8360677,13841881,2517046,96349187,10073460,18722300,4090530
2021-07-04,181817,68189,14536,8920,impfzentren,1105649,0,0,0,69224284,8428866,13856417,2525966,97454836,10073460,18722300,4090530
2021-07-05,387983,94578,39582,14856,impfzentren,0,876000,0,0,69612267,8523444,13895999,2540822,97454836,10949460,18722300,4090530
2021-07-06,618570,99359,45322,15695,betriebe,2634774,0,0,258360,70230837,8622803,13941321,2556517,100089610,10949460,18722300,4348890
2021-07-06,618570,99359,45322,15695,arztpraxen,2634774,0,2102920,0,70849407,8722162,13986643,2572212,102724384,10949460,20825220,4348890
2021-07-06,618570,99359,45322,15695,impfzentren,0,0,2102920,0,71467977,8821521,14031965,2587907,102724384,10949460,22928140,4348890
2021-07-07,830635,96018,51366,19109,NA,0,0,0,0,72298612,8917539,14083331,2607016,102724384,10949460,22928140,4348890
2021-07-08,685241,101569,42635,19433,NA,0,0,0,0,72983853,9019108,14125966,2626449,102724384,10949460,22928140,4348890
2021-07-09,595824,99014,43211,20646,bund,13710,0,0,0,73579677,9118122,14169177,2647095,102738094,10949460,22928140,4348890
2021-07-10,228662,84292,21126,9780,NA,0,0,0,0,73808339,9202414,14190303,2656875,102738094,10949460,22928140,4348890
2021-07-11,146000,63644,10291,8295,bund,0,0,0,200,73954339,9266058,14200594,2665170,102738094,10949460,22928140,4349090
2021-07-11,146000,63644,10291,8295,impfzentren,1105650,0,0,0,74100339,9329702,14210885,2673465,103843744,10949460,22928140,4349090
2021-07-12,350988,79591,24036,14106,impfzentren,0,1327200,0,0,74451327,9409293,14234921,2687571,103843744,12276660,22928140,4349090
2021-07-13,629822,78024,34615,19940,betriebe,2865282,0,0,129465,75081149,9487317,14269536,2707511,106709026,12276660,22928140,4478555
2021-07-13,629822,78024,34615,19940,arztpraxen,2865282,0,80280,129465,75710971,9565341,14304151,2727451,109574308,12276660,23008420,4608020
2021-07-14,833661,72147,47146,22963,NA,0,0,0,0,76544632,9637488,14351297,2750414,109574308,12276660,23008420,4608020
2021-07-15,635403,71180,38571,22602,NA,0,0,0,0,77180035,9708668,14389868,2773016,109574308,12276660,23008420,4608020
2021-07-16,541997,64504,31970,22235,NA,0,0,0,0,77722032,9773172,14421838,2795251,109574308,12276660,23008420,4608020
