country,indicator,date,value
Denmark,Daily ICU occupancy,2021-04-13,39
Denmark,Daily ICU occupancy,2021-04-14,41
Denmark,Daily ICU occupancy,2021-04-15,37
Denmark,Daily ICU occupancy,2021-04-16,36
Denmark,Daily ICU occupancy,2021-04-17,40
Denmark,Daily ICU occupancy,2021-04-18,35
Denmark,Daily ICU occupancy,2021-04-19,36
Denmark,Daily ICU occupancy,2021-04-20,38
Denmark,Daily ICU occupancy,2021-04-21,41
Denmark,Daily ICU occupancy,2021-04-22,44
Denmark,Daily ICU occupancy,2021-04-23,42
Denmark,Daily ICU occupancy,2021-04-24,40
Denmark,Daily ICU occupancy,2021-04-25,40
Denmark,Daily ICU occupancy,2021-04-26,39
Denmark,Daily ICU occupancy,2021-04-27,36
Denmark,Daily ICU occupancy,2021-04-28,32
Denmark,Daily ICU occupancy,2021-04-29,30
Denmark,Daily ICU occupancy,2021-04-30,35
Denmark,Daily ICU occupancy,2021-05-01,37
Denmark,Daily ICU occupancy,2021-05-02,37
Denmark,Daily ICU occupancy,2021-05-03,42
Denmark,Daily ICU occupancy,2021-05-04,43
Denmark,Daily ICU occupancy,2021-05-05,40
Denmark,Daily ICU occupancy,2021-05-06,34
Denmark,Daily ICU occupancy,2021-05-07,31
Denmark,Daily ICU occupancy,2021-05-08,30
Denmark,Daily ICU occupancy,2021-05-09,31
Denmark,Daily ICU occupancy,2021-05-10,27
Denmark,Daily ICU occupancy,2021-05-11,32
Denmark,Daily ICU occupancy,2021-05-12,29
Denmark,Daily ICU occupancy,2021-05-13,36
Denmark,Daily ICU occupancy,2021-05-14,33
Denmark,Daily ICU occupancy,2021-05-15,33
Denmark,Daily ICU occupancy,2021-05-16,32
Denmark,Daily ICU occupancy,2021-05-17,29
Denmark,Daily ICU occupancy,2021-05-18,31
Denmark,Daily ICU occupancy,2021-05-19,33
Denmark,Daily ICU occupancy,2021-05-20,33
Denmark,Daily ICU occupancy,2021-05-21,31
Denmark,Daily ICU occupancy,2021-05-22,32
Denmark,Daily ICU occupancy,2021-05-23,35
Denmark,Daily ICU occupancy,2021-05-24,37
Denmark,Daily ICU occupancy,2021-05-25,36
Denmark,Daily ICU occupancy,2021-05-26,36
Denmark,Daily ICU occupancy,2021-05-27,36
Denmark,Daily ICU occupancy,2021-05-28,33
Denmark,Daily ICU occupancy,2021-05-29,33
Denmark,Daily ICU occupancy,2021-05-30,36
Denmark,Daily ICU occupancy,2021-05-31,34
Denmark,Daily ICU occupancy,2021-06-01,36
Denmark,Daily ICU occupancy,2021-06-02,37
Denmark,Daily ICU occupancy,2021-06-03,34
Denmark,Daily ICU occupancy,2021-06-04,32
Denmark,Daily ICU occupancy,2021-06-05,30
Denmark,Daily ICU occupancy,2021-06-06,29
Denmark,Daily ICU occupancy,2021-06-07,27
Denmark,Daily ICU occupancy,2021-06-08,27
Denmark,Daily ICU occupancy,2021-06-09,27
Denmark,Daily ICU occupancy,2021-06-10,22
Denmark,Daily ICU occupancy,2021-06-11,23
Denmark,Daily ICU occupancy,2021-06-12,20
Denmark,Daily ICU occupancy,2021-06-13,20
Denmark,Daily ICU occupancy,2021-06-14,20
Denmark,Daily ICU occupancy,2021-06-15,19
Denmark,Daily ICU occupancy,2021-06-16,20
Denmark,Daily ICU occupancy,2021-06-17,19
Denmark,Daily ICU occupancy,2021-06-18,20
Denmark,Daily ICU occupancy,2021-06-19,20
Denmark,Daily ICU occupancy,2021-06-20,19
Denmark,Daily ICU occupancy,2021-06-21,17
Denmark,Daily ICU occupancy,2021-06-22,18
Denmark,Daily ICU occupancy,2021-06-23,15
Denmark,Daily ICU occupancy,2021-06-24,16
Denmark,Daily ICU occupancy,2021-06-25,17
Denmark,Daily ICU occupancy,2021-06-26,17
Denmark,Daily ICU occupancy,2021-06-27,17
Denmark,Daily ICU occupancy,2021-06-28,14
Denmark,Daily ICU occupancy,2021-06-29,14
Denmark,Daily ICU occupancy,2021-06-30,12
Denmark,Daily ICU occupancy,2021-07-01,12
Denmark,Daily ICU occupancy,2021-07-02,11
Denmark,Daily ICU occupancy,2021-07-03,10
Denmark,Daily ICU occupancy,2021-07-04,9
Denmark,Daily ICU occupancy,2021-07-05,9
Denmark,Daily ICU occupancy,2021-07-06,8
Denmark,Daily ICU occupancy,2021-07-07,9
Denmark,Daily ICU occupancy,2021-07-08,8
Denmark,Daily ICU occupancy,2021-07-09,9
Denmark,Daily ICU occupancy,2021-07-10,9
Denmark,Daily ICU occupancy,2021-07-11,9
Denmark,Daily ICU occupancy,2021-07-12,9
Denmark,Daily ICU occupancy,2021-07-13,10
Denmark,Daily ICU occupancy,2021-07-14,12
Denmark,Daily ICU occupancy,2021-07-15,11
Denmark,Daily ICU occupancy,2021-07-16,11
Denmark,Daily ICU occupancy,2021-07-17,10
Denmark,Daily ICU occupancy,2021-07-18,10
Denmark,Daily ICU occupancy,2021-07-19,9
Denmark,Daily ICU occupancy,2021-07-20,10
Denmark,Daily ICU occupancy,2021-07-21,12
Denmark,Daily ICU occupancy,2021-07-22,13
Denmark,Daily ICU occupancy,2021-07-23,11
Denmark,Daily ICU occupancy,2021-07-24,10
Denmark,Daily ICU occupancy,2021-07-25,10
Denmark,Daily ICU occupancy,2021-07-26,10
Denmark,Daily ICU occupancy,2021-07-27,10
Denmark,Daily ICU occupancy,2021-07-28,10
Denmark,Daily ICU occupancy,2021-07-29,10
Denmark,Daily ICU occupancy,2021-07-30,8
Denmark,Daily ICU occupancy,2021-07-31,8
Denmark,Daily ICU occupancy,2021-08-01,8
Denmark,Daily ICU occupancy,2021-08-02,8
Denmark,Daily ICU occupancy,2021-08-03,8
Denmark,Daily ICU occupancy,2021-08-04,8
Denmark,Daily ICU occupancy,2021-08-05,9
Denmark,Daily ICU occupancy,2021-08-06,12
Denmark,Daily ICU occupancy,2021-08-07,12
Denmark,Daily ICU occupancy,2021-08-08,13
Denmark,Daily ICU occupancy,2021-08-09,13
Denmark,Daily ICU occupancy,2021-08-10,14
Denmark,Daily ICU occupancy,2021-08-11,18
Denmark,Daily ICU occupancy,2021-08-12,16
Denmark,Daily ICU occupancy,2021-08-13,14
Denmark,Daily ICU occupancy,2021-08-14,16
Denmark,Daily ICU occupancy,2021-08-15,15
Denmark,Daily ICU occupancy,2021-08-16,15
Denmark,Daily ICU occupancy,2021-08-17,15
Denmark,Daily ICU occupancy,2021-08-18,16
Denmark,Daily ICU occupancy,2021-08-19,15
Denmark,Daily ICU occupancy,2021-08-20,16
Denmark,Daily ICU occupancy,2021-08-21,15
Denmark,Daily ICU occupancy,2021-08-22,20
Denmark,Daily ICU occupancy,2021-08-23,18
Denmark,Daily ICU occupancy,2021-08-24,20
Denmark,Daily ICU occupancy,2021-08-25,21
Denmark,Daily ICU occupancy,2021-08-26,19
Denmark,Daily ICU occupancy,2021-08-27,19
Denmark,Daily ICU occupancy,2021-08-28,19
Denmark,Daily ICU occupancy,2021-08-29,19
Denmark,Daily ICU occupancy,2021-08-30,22
Denmark,Daily ICU occupancy,2021-08-31,21
Denmark,Daily ICU occupancy,2021-09-01,25
Denmark,Daily ICU occupancy,2021-09-02,25
Denmark,Daily ICU occupancy,2021-09-03,26
Denmark,Daily ICU occupancy,2021-09-04,26
Denmark,Daily ICU occupancy,2021-09-05,26
Denmark,Daily ICU occupancy,2021-09-06,26
Denmark,Daily ICU occupancy,2021-09-07,26
Denmark,Daily ICU occupancy,2021-09-08,28
Denmark,Daily ICU occupancy,2021-09-09,28
Denmark,Daily ICU occupancy,2021-09-10,29
Denmark,Daily ICU occupancy,2021-09-11,32
Denmark,Daily ICU occupancy,2021-09-12,32
Denmark,Daily ICU occupancy,2021-09-13,30
Denmark,Daily ICU occupancy,2021-09-14,30
Denmark,Daily ICU occupancy,2021-09-15,28
Denmark,Daily ICU occupancy,2021-09-16,26
Denmark,Daily ICU occupancy,2021-09-17,24
Denmark,Daily ICU occupancy,2021-09-18,23
Denmark,Daily ICU occupancy,2021-09-19,23
Denmark,Daily ICU occupancy,2021-09-20,22
Denmark,Daily ICU occupancy,2021-09-21,22
Denmark,Daily ICU occupancy,2021-09-22,22
Denmark,Daily ICU occupancy,2021-09-23,18
Denmark,Daily ICU occupancy,2021-09-24,17
Denmark,Daily ICU occupancy,2021-09-25,18
Denmark,Daily ICU occupancy,2021-09-26,17
Denmark,Daily ICU occupancy,2021-09-27,18
Denmark,Daily ICU occupancy,2021-09-28,15
Denmark,Daily ICU occupancy,2021-09-29,16
Denmark,Daily ICU occupancy,2021-09-30,18
Denmark,Daily ICU occupancy,2021-10-01,15
Denmark,Daily ICU occupancy,2021-10-02,12
Denmark,Daily ICU occupancy,2021-10-03,12
Denmark,Daily ICU occupancy,2021-10-04,12
Denmark,Daily ICU occupancy,2021-10-05,13
Denmark,Daily ICU occupancy,2021-10-06,11
Denmark,Daily ICU occupancy,2021-10-07,11
Denmark,Daily ICU occupancy,2021-10-08,14
Denmark,Daily ICU occupancy,2021-10-09,17
Denmark,Daily ICU occupancy,2021-10-10,15
Denmark,Daily ICU occupancy,2021-10-11,17
Denmark,Daily ICU occupancy,2021-10-12,17
Denmark,Daily ICU occupancy,2021-10-13,18
Denmark,Daily ICU occupancy,2021-10-14,16
Denmark,Daily ICU occupancy,2021-10-15,14
Denmark,Daily ICU occupancy,2021-10-16,15
Denmark,Daily ICU occupancy,2021-10-17,15
Denmark,Daily ICU occupancy,2021-10-18,13
Denmark,Daily ICU occupancy,2021-10-19,15
Denmark,Daily ICU occupancy,2021-10-20,11
Denmark,Daily ICU occupancy,2021-10-21,14
Denmark,Daily ICU occupancy,2021-10-22,16
Denmark,Daily ICU occupancy,2021-10-23,16
Denmark,Daily ICU occupancy,2021-10-24,19
Denmark,Daily ICU occupancy,2021-10-25,20
Denmark,Daily ICU occupancy,2021-10-26,22
Denmark,Daily ICU occupancy,2021-10-27,23
Denmark,Daily ICU occupancy,2021-10-28,24
Denmark,Daily ICU occupancy,2021-10-29,28
Denmark,Daily ICU occupancy,2021-10-30,26
Denmark,Daily ICU occupancy,2021-10-31,24
Denmark,Daily ICU occupancy,2021-11-01,29
Denmark,Daily ICU occupancy,2021-11-02,32
Denmark,Daily ICU occupancy,2021-11-03,30
Denmark,Daily ICU occupancy,2021-11-04,31
Denmark,Daily ICU occupancy,2021-11-05,35
Denmark,Daily ICU occupancy,2021-11-06,36
Denmark,Daily ICU occupancy,2021-11-07,40
Denmark,Daily ICU occupancy,2021-11-08,36
Denmark,Daily ICU occupancy,2021-11-09,39
Denmark,Daily ICU occupancy,2021-11-10,39
Denmark,Daily ICU occupancy,2021-11-11,41
Denmark,Daily ICU occupancy,2021-11-12,43
Denmark,Daily ICU occupancy,2021-11-13,38
Denmark,Daily ICU occupancy,2021-11-14,40
Denmark,Daily ICU occupancy,2021-11-15,40
Denmark,Daily ICU occupancy,2021-11-16,44
Denmark,Daily ICU occupancy,2021-11-17,47
Denmark,Daily ICU occupancy,2021-11-18,50
Denmark,Daily ICU occupancy,2021-11-19,48
Denmark,Daily ICU occupancy,2021-11-20,50
Denmark,Daily ICU occupancy,2021-11-21,51
Denmark,Daily ICU occupancy,2021-11-22,50
Denmark,Daily ICU occupancy,2021-11-23,49
Denmark,Daily ICU occupancy,2021-11-24,49
Denmark,Daily ICU occupancy,2021-11-25,48
Denmark,Daily ICU occupancy,2021-11-26,53
Denmark,Daily ICU occupancy,2021-11-27,50
Denmark,Daily ICU occupancy,2021-11-28,51
Denmark,Daily ICU occupancy,2021-11-29,60
Denmark,Daily ICU occupancy,2021-11-30,60
Denmark,Daily ICU occupancy,2021-12-01,61
Denmark,Daily ICU occupancy,2021-12-02,57
Denmark,Daily ICU occupancy,2021-12-03,57
Denmark,Daily ICU occupancy,2021-12-04,58
Denmark,Daily ICU occupancy,2021-12-05,58
Denmark,Daily ICU occupancy,2021-12-06,65
Denmark,Daily ICU occupancy,2021-12-07,66
Denmark,Daily ICU occupancy,2021-12-08,66
Denmark,Daily ICU occupancy,2021-12-09,67
Denmark,Daily ICU occupancy,2021-12-10,65
Denmark,Daily ICU occupancy,2021-12-11,60
Denmark,Daily ICU occupancy,2021-12-12,65
Denmark,Weekly new hospital admissions per 100k,2020-03-08,0.154565796341015
Denmark,Weekly new hospital admissions per 100k,2020-03-15,2.31848694511523
Denmark,Weekly new hospital admissions per 100k,2020-03-22,5.65023855513268
Denmark,Weekly new hospital admissions per 100k,2020-03-29,9.66894925999908
Denmark,Weekly new hospital admissions per 100k,2020-04-05,5.598716623019
Denmark,Weekly new hospital admissions per 100k,2020-04-12,4.79153968657148
Denmark,Weekly new hospital admissions per 100k,2020-04-19,3.38327354213112
Denmark,Weekly new hospital admissions per 100k,2020-04-26,3.60653524795703
Denmark,Weekly new hospital admissions per 100k,2020-05-03,2.35283489985768
Denmark,Weekly new hospital admissions per 100k,2020-05-10,1.63152785026627
Denmark,Weekly new hospital admissions per 100k,2020-05-17,1.09913455175833
Denmark,Weekly new hospital admissions per 100k,2020-05-24,1.11630852912956
Denmark,Weekly new hospital admissions per 100k,2020-05-31,0.893046823303645
Denmark,Weekly new hospital admissions per 100k,2020-06-07,0.583915230621614
Denmark,Weekly new hospital admissions per 100k,2020-06-14,0.463697389023046
Denmark,Weekly new hospital admissions per 100k,2020-06-21,0.463697389023046
Denmark,Weekly new hospital admissions per 100k,2020-06-28,0.515219321136718
Denmark,Weekly new hospital admissions per 100k,2020-07-05,0.377827502166927
Denmark,Weekly new hospital admissions per 100k,2020-07-12,0.291957615310807
Denmark,Weekly new hospital admissions per 100k,2020-07-19,0.309131592682031
Denmark,Weekly new hospital admissions per 100k,2020-07-26,0.326305570053255
Denmark,Weekly new hospital admissions per 100k,2020-08-02,0.377827502166927
Denmark,Weekly new hospital admissions per 100k,2020-08-09,0.549567275879166
Denmark,Weekly new hospital admissions per 100k,2020-08-16,0.343479547424479
Denmark,Weekly new hospital admissions per 100k,2020-08-23,0.48087136639427
Denmark,Weekly new hospital admissions per 100k,2020-08-30,0.377827502166927
Denmark,Weekly new hospital admissions per 100k,2020-09-06,0.498045343765494
Denmark,Weekly new hospital admissions per 100k,2020-09-13,1.01326466490221
Denmark,Weekly new hospital admissions per 100k,2020-09-20,1.51131000866771
Denmark,Weekly new hospital admissions per 100k,2020-09-27,2.14674717140299
Denmark,Weekly new hospital admissions per 100k,2020-10-04,2.0093553524332
Denmark,Weekly new hospital admissions per 100k,2020-10-11,1.78609364660729
Denmark,Weekly new hospital admissions per 100k,2020-10-18,2.09522523928932
Denmark,Weekly new hospital admissions per 100k,2020-10-25,2.45587876408502
Denmark,Weekly new hospital admissions per 100k,2020-11-01,3.36609956475989
Denmark,Weekly new hospital admissions per 100k,2020-11-08,4.29349434280598
Denmark,Weekly new hospital admissions per 100k,2020-11-15,4.79153968657148
Denmark,Weekly new hospital admissions per 100k,2020-11-22,4.72284377708658
Denmark,Weekly new hospital admissions per 100k,2020-11-29,4.53393002600312
Denmark,Weekly new hospital admissions per 100k,2020-12-06,5.44415082667799
Denmark,Weekly new hospital admissions per 100k,2020-12-13,8.24350913818749
Denmark,Weekly new hospital admissions per 100k,2020-12-20,14.0998354217749
Denmark,Weekly new hospital admissions per 100k,2020-12-27,16.2637565705491
Denmark,Weekly new hospital admissions per 100k,2021-01-03,17.1568033938527
Denmark,Weekly new hospital admissions per 100k,2021-01-10,15.1989699735332
Denmark,Weekly new hospital admissions per 100k,2021-01-17,12.193523933569
Denmark,Weekly new hospital admissions per 100k,2021-01-24,10.4589522190754
Denmark,Weekly new hospital admissions per 100k,2021-01-31,6.54328537843632
Denmark,Weekly new hospital admissions per 100k,2021-02-07,4.31066832017721
Denmark,Weekly new hospital admissions per 100k,2021-02-14,3.5893612705858
Denmark,Weekly new hospital admissions per 100k,2021-02-21,2.76501035676705
Denmark,Weekly new hospital admissions per 100k,2021-02-28,3.26305570053255
Denmark,Weekly new hospital admissions per 100k,2021-03-07,3.41762149687356
Denmark,Weekly new hospital admissions per 100k,2021-03-14,3.07414194944909
Denmark,Weekly new hospital admissions per 100k,2021-03-21,2.85088024362317
Denmark,Weekly new hospital admissions per 100k,2021-03-28,3.62370922532825
Denmark,Weekly new hospital admissions per 100k,2021-04-04,3.82979695378294
Denmark,Weekly new hospital admissions per 100k,2021-04-11,3.53783933847213
Denmark,Weekly new hospital admissions per 100k,2021-04-18,3.24588172316132
Denmark,Weekly new hospital admissions per 100k,2021-04-25,3.26305570053255
Denmark,Weekly new hospital admissions per 100k,2021-05-02,3.00544603996419
Denmark,Weekly new hospital admissions per 100k,2021-05-09,2.5074006961987
Denmark,Weekly new hospital admissions per 100k,2021-05-16,3.93284081801028
Denmark,Weekly new hospital admissions per 100k,2021-05-23,2.78218433413828
Denmark,Weekly new hospital admissions per 100k,2021-05-30,2.88522819836562
Denmark,Weekly new hospital admissions per 100k,2021-06-06,2.54174865094114
Denmark,Weekly new hospital admissions per 100k,2021-06-13,1.82044160134974
Denmark,Weekly new hospital admissions per 100k,2021-06-20,1.20217841598568
Denmark,Weekly new hospital admissions per 100k,2021-06-27,0.927394778046093
Denmark,Weekly new hospital admissions per 100k,2021-07-04,0.618263185364062
Denmark,Weekly new hospital admissions per 100k,2021-07-11,0.65261114010651
Denmark,Weekly new hospital admissions per 100k,2021-07-18,1.27087432547057
Denmark,Weekly new hospital admissions per 100k,2021-07-25,1.30522228021302
Denmark,Weekly new hospital admissions per 100k,2021-08-01,1.51131000866771
Denmark,Weekly new hospital admissions per 100k,2021-08-08,1.59717989552383
Denmark,Weekly new hospital admissions per 100k,2021-08-15,2.3700088772289
Denmark,Weekly new hospital admissions per 100k,2021-08-22,3.24588172316132
Denmark,Weekly new hospital admissions per 100k,2021-08-29,3.05696797207786
Denmark,Weekly new hospital admissions per 100k,2021-09-05,3.12566388156276
Denmark,Weekly new hospital admissions per 100k,2021-09-12,2.54174865094114
Denmark,Weekly new hospital admissions per 100k,2021-09-19,1.52848398603893
Denmark,Weekly new hospital admissions per 100k,2021-09-26,1.39109216706914
Denmark,Weekly new hospital admissions per 100k,2021-10-03,1.5800059181526
Denmark,Weekly new hospital admissions per 100k,2021-10-10,1.54565796341015
Denmark,Weekly new hospital admissions per 100k,2021-10-17,2.12957319403177
Denmark,Weekly new hospital admissions per 100k,2021-10-24,3.2287077457901
Denmark,Weekly new hospital admissions per 100k,2021-10-31,4.56827798074557
Denmark,Weekly new hospital admissions per 100k,2021-11-07,5.39262889456432
Denmark,Weekly new hospital admissions per 100k,2021-11-14,6.68067719740611
Denmark,Weekly new hospital admissions per 100k,2021-11-21,7.50502811122486
Denmark,Weekly new hospital admissions per 100k,2021-11-28,8.38090095715728
Denmark,Weekly new hospital admissions per 100k,2021-12-05,8.93046823303645
Denmark,Weekly new hospital admissions per 100k,2021-12-12,8.91329425566522
Estonia,Daily hospital occupancy,2020-01-06,1
Estonia,Daily hospital occupancy,2020-01-18,1
Estonia,Daily hospital occupancy,2020-02-12,1
Estonia,Daily hospital occupancy,2020-02-25,1
Estonia,Daily hospital occupancy,2020-02-26,1
Estonia,Daily hospital occupancy,2020-02-27,1
Estonia,Daily hospital occupancy,2020-02-28,1
Estonia,Daily hospital occupancy,2020-02-29,1
Estonia,Daily hospital occupancy,2020-03-01,1
Estonia,Daily hospital occupancy,2020-03-02,1
Estonia,Daily hospital occupancy,2020-03-03,1
Estonia,Daily hospital occupancy,2020-03-04,1
Estonia,Daily hospital occupancy,2020-03-05,1
Estonia,Daily hospital occupancy,2020-03-06,1
Estonia,Daily hospital occupancy,2020-03-07,1
Estonia,Daily hospital occupancy,2020-03-08,1
Estonia,Daily hospital occupancy,2020-03-09,2
Estonia,Daily hospital occupancy,2020-03-10,2
Estonia,Daily hospital occupancy,2020-03-11,1
Estonia,Daily hospital occupancy,2020-03-12,2
Estonia,Daily hospital occupancy,2020-03-13,3
Estonia,Daily hospital occupancy,2020-03-14,4
Estonia,Daily hospital occupancy,2020-03-15,6
Estonia,Daily hospital occupancy,2020-03-16,10
Estonia,Daily hospital occupancy,2020-03-17,14
Estonia,Daily hospital occupancy,2020-03-18,20
Estonia,Daily hospital occupancy,2020-03-19,24
Estonia,Daily hospital occupancy,2020-03-20,25
Estonia,Daily hospital occupancy,2020-03-21,28
Estonia,Daily hospital occupancy,2020-03-22,36
Estonia,Daily hospital occupancy,2020-03-23,40
Estonia,Daily hospital occupancy,2020-03-24,47
Estonia,Daily hospital occupancy,2020-03-25,52
Estonia,Daily hospital occupancy,2020-03-26,59
Estonia,Daily hospital occupancy,2020-03-27,72
Estonia,Daily hospital occupancy,2020-03-28,88
Estonia,Daily hospital occupancy,2020-03-29,95
Estonia,Daily hospital occupancy,2020-03-30,102
Estonia,Daily hospital occupancy,2020-03-31,93
Estonia,Daily hospital occupancy,2020-04-01,97
Estonia,Daily hospital occupancy,2020-04-02,118
Estonia,Daily hospital occupancy,2020-04-03,134
Estonia,Daily hospital occupancy,2020-04-04,135
Estonia,Daily hospital occupancy,2020-04-05,132
Estonia,Daily hospital occupancy,2020-04-06,140
Estonia,Daily hospital occupancy,2020-04-07,130
Estonia,Daily hospital occupancy,2020-04-08,136
Estonia,Daily hospital occupancy,2020-04-09,143
Estonia,Daily hospital occupancy,2020-04-10,150
Estonia,Daily hospital occupancy,2020-04-11,153
Estonia,Daily hospital occupancy,2020-04-12,147
Estonia,Daily hospital occupancy,2020-04-13,144
Estonia,Daily hospital occupancy,2020-04-14,132
Estonia,Daily hospital occupancy,2020-04-15,124
Estonia,Daily hospital occupancy,2020-04-16,118
Estonia,Daily hospital occupancy,2020-04-17,123
Estonia,Daily hospital occupancy,2020-04-18,124
Estonia,Daily hospital occupancy,2020-04-19,121
Estonia,Daily hospital occupancy,2020-04-20,109
Estonia,Daily hospital occupancy,2020-04-21,109
Estonia,Daily hospital occupancy,2020-04-22,107
Estonia,Daily hospital occupancy,2020-04-23,98
Estonia,Daily hospital occupancy,2020-04-24,95
Estonia,Daily hospital occupancy,2020-04-25,94
Estonia,Daily hospital occupancy,2020-04-26,87
Estonia,Daily hospital occupancy,2020-04-27,84
Estonia,Daily hospital occupancy,2020-04-28,74
Estonia,Daily hospital occupancy,2020-04-29,69
Estonia,Daily hospital occupancy,2020-04-30,72
Estonia,Daily hospital occupancy,2020-05-01,74
Estonia,Daily hospital occupancy,2020-05-02,74
Estonia,Daily hospital occupancy,2020-05-03,66
Estonia,Daily hospital occupancy,2020-05-04,63
Estonia,Daily hospital occupancy,2020-05-05,56
Estonia,Daily hospital occupancy,2020-05-06,53
Estonia,Daily hospital occupancy,2020-05-07,46
Estonia,Daily hospital occupancy,2020-05-08,47
Estonia,Daily hospital occupancy,2020-05-09,46
Estonia,Daily hospital occupancy,2020-05-10,45
Estonia,Daily hospital occupancy,2020-05-11,44
Estonia,Daily hospital occupancy,2020-05-12,41
Estonia,Daily hospital occupancy,2020-05-13,41
Estonia,Daily hospital occupancy,2020-05-14,39
Estonia,Daily hospital occupancy,2020-05-15,41
Estonia,Daily hospital occupancy,2020-05-16,42
Estonia,Daily hospital occupancy,2020-05-17,41
Estonia,Daily hospital occupancy,2020-05-18,38
Estonia,Daily hospital occupancy,2020-05-19,38
Estonia,Daily hospital occupancy,2020-05-20,37
Estonia,Daily hospital occupancy,2020-05-21,38
Estonia,Daily hospital occupancy,2020-05-22,40
Estonia,Daily hospital occupancy,2020-05-23,40
Estonia,Daily hospital occupancy,2020-05-24,37
Estonia,Daily hospital occupancy,2020-05-25,31
Estonia,Daily hospital occupancy,2020-05-26,31
Estonia,Daily hospital occupancy,2020-05-27,33
Estonia,Daily hospital occupancy,2020-05-28,27
Estonia,Daily hospital occupancy,2020-05-29,28
Estonia,Daily hospital occupancy,2020-05-30,27
Estonia,Daily hospital occupancy,2020-05-31,22
Estonia,Daily hospital occupancy,2020-06-01,21
Estonia,Daily hospital occupancy,2020-06-02,21
Estonia,Daily hospital occupancy,2020-06-03,17
Estonia,Daily hospital occupancy,2020-06-04,14
Estonia,Daily hospital occupancy,2020-06-05,14
Estonia,Daily hospital occupancy,2020-06-06,15
Estonia,Daily hospital occupancy,2020-06-07,15
Estonia,Daily hospital occupancy,2020-06-08,16
Estonia,Daily hospital occupancy,2020-06-09,15
Estonia,Daily hospital occupancy,2020-06-10,15
Estonia,Daily hospital occupancy,2020-06-11,15
Estonia,Daily hospital occupancy,2020-06-12,15
Estonia,Daily hospital occupancy,2020-06-13,15
Estonia,Daily hospital occupancy,2020-06-14,13
Estonia,Daily hospital occupancy,2020-06-15,11
Estonia,Daily hospital occupancy,2020-06-16,12
Estonia,Daily hospital occupancy,2020-06-17,9
Estonia,Daily hospital occupancy,2020-06-18,7
Estonia,Daily hospital occupancy,2020-06-19,7
Estonia,Daily hospital occupancy,2020-06-20,5
Estonia,Daily hospital occupancy,2020-06-21,5
Estonia,Daily hospital occupancy,2020-06-22,5
Estonia,Daily hospital occupancy,2020-06-23,6
Estonia,Daily hospital occupancy,2020-06-24,4
Estonia,Daily hospital occupancy,2020-06-25,3
Estonia,Daily hospital occupancy,2020-06-26,3
Estonia,Daily hospital occupancy,2020-06-27,4
Estonia,Daily hospital occupancy,2020-06-28,3
Estonia,Daily hospital occupancy,2020-06-29,3
Estonia,Daily hospital occupancy,2020-06-30,2
Estonia,Daily hospital occupancy,2020-07-01,1
Estonia,Daily hospital occupancy,2020-07-02,2
Estonia,Daily hospital occupancy,2020-07-03,2
Estonia,Daily hospital occupancy,2020-07-04,2
Estonia,Daily hospital occupancy,2020-07-05,2
Estonia,Daily hospital occupancy,2020-07-06,2
Estonia,Daily hospital occupancy,2020-07-07,2
Estonia,Daily hospital occupancy,2020-07-08,4
Estonia,Daily hospital occupancy,2020-07-09,4
Estonia,Daily hospital occupancy,2020-07-10,4
Estonia,Daily hospital occupancy,2020-07-11,4
Estonia,Daily hospital occupancy,2020-07-12,4
Estonia,Daily hospital occupancy,2020-07-13,4
Estonia,Daily hospital occupancy,2020-07-14,4
Estonia,Daily hospital occupancy,2020-07-15,4
Estonia,Daily hospital occupancy,2020-07-16,4
Estonia,Daily hospital occupancy,2020-07-17,4
Estonia,Daily hospital occupancy,2020-07-18,4
Estonia,Daily hospital occupancy,2020-07-19,4
Estonia,Daily hospital occupancy,2020-07-20,4
Estonia,Daily hospital occupancy,2020-07-21,3
Estonia,Daily hospital occupancy,2020-07-22,3
Estonia,Daily hospital occupancy,2020-07-23,3
Estonia,Daily hospital occupancy,2020-07-24,3
Estonia,Daily hospital occupancy,2020-07-25,3
Estonia,Daily hospital occupancy,2020-07-26,3
Estonia,Daily hospital occupancy,2020-07-27,3
Estonia,Daily hospital occupancy,2020-07-28,4
Estonia,Daily hospital occupancy,2020-07-29,4
Estonia,Daily hospital occupancy,2020-07-30,4
Estonia,Daily hospital occupancy,2020-07-31,5
Estonia,Daily hospital occupancy,2020-08-01,5
Estonia,Daily hospital occupancy,2020-08-02,8
Estonia,Daily hospital occupancy,2020-08-03,9
Estonia,Daily hospital occupancy,2020-08-04,9
Estonia,Daily hospital occupancy,2020-08-05,9
Estonia,Daily hospital occupancy,2020-08-06,8
Estonia,Daily hospital occupancy,2020-08-07,8
Estonia,Daily hospital occupancy,2020-08-08,8
Estonia,Daily hospital occupancy,2020-08-09,9
Estonia,Daily hospital occupancy,2020-08-10,9
Estonia,Daily hospital occupancy,2020-08-11,8
Estonia,Daily hospital occupancy,2020-08-12,8
Estonia,Daily hospital occupancy,2020-08-13,8
Estonia,Daily hospital occupancy,2020-08-14,7
Estonia,Daily hospital occupancy,2020-08-15,6
Estonia,Daily hospital occupancy,2020-08-16,7
Estonia,Daily hospital occupancy,2020-08-17,7
Estonia,Daily hospital occupancy,2020-08-18,10
Estonia,Daily hospital occupancy,2020-08-19,10
Estonia,Daily hospital occupancy,2020-08-20,11
