country,indicator,date,value
Romania,Daily ICU occupancy,2021-01-01,1111
Romania,Daily ICU occupancy,2021-01-02,1117
Romania,Daily ICU occupancy,2021-01-03,1119
Romania,Daily ICU occupancy,2021-01-04,1100
Romania,Daily ICU occupancy,2021-01-05,1086
Romania,Daily ICU occupancy,2021-01-06,1070
Romania,Daily ICU occupancy,2021-01-07,1106
Romania,Daily ICU occupancy,2021-01-08,1100
Romania,Daily ICU occupancy,2021-01-09,1100
Romania,Daily ICU occupancy,2021-01-10,1065
Romania,Daily ICU occupancy,2021-01-11,1083
Romania,Daily ICU occupancy,2021-01-12,1073
Romania,Daily ICU occupancy,2021-01-13,1081
Romania,Daily ICU occupancy,2021-01-15,1091
Romania,Daily ICU occupancy,2021-01-16,1089
Romania,Daily ICU occupancy,2021-01-17,1076
Romania,Daily ICU occupancy,2021-01-18,1084
Romania,Daily ICU occupancy,2021-01-19,1050
Romania,Daily ICU occupancy,2021-01-20,1054
Romania,Daily ICU occupancy,2021-01-21,1005
Romania,Daily ICU occupancy,2021-01-22,997
Romania,Daily ICU occupancy,2021-01-23,1016
Romania,Daily ICU occupancy,2021-01-24,1020
Romania,Daily ICU occupancy,2021-01-25,1017
Romania,Daily ICU occupancy,2021-01-26,1002
Romania,Daily ICU occupancy,2021-01-27,1025
Romania,Daily ICU occupancy,2021-01-28,989
Romania,Daily ICU occupancy,2021-01-29,996
Romania,Daily ICU occupancy,2021-01-30,1018
Romania,Daily ICU occupancy,2021-01-31,997
Romania,Daily ICU occupancy,2021-02-01,971
Romania,Daily ICU occupancy,2021-02-02,967
Romania,Daily ICU occupancy,2021-02-03,1006
Romania,Daily ICU occupancy,2021-02-04,984
Romania,Daily ICU occupancy,2021-02-05,954
Romania,Daily ICU occupancy,2021-02-06,963
Romania,Daily ICU occupancy,2021-02-07,966
Romania,Daily ICU occupancy,2021-02-08,958
Romania,Daily ICU occupancy,2021-02-09,937
Romania,Daily ICU occupancy,2021-02-10,955
Romania,Daily ICU occupancy,2021-02-11,958
Romania,Daily ICU occupancy,2021-02-12,973
Romania,Daily ICU occupancy,2021-02-13,969
Romania,Daily ICU occupancy,2021-02-14,964
Romania,Daily ICU occupancy,2021-02-15,941
Romania,Daily ICU occupancy,2021-02-16,943
Romania,Daily ICU occupancy,2021-02-17,935
Romania,Daily ICU occupancy,2021-02-18,936
Romania,Daily ICU occupancy,2021-02-19,949
Romania,Daily ICU occupancy,2021-02-22,972
Romania,Daily ICU occupancy,2021-02-23,978
Romania,Daily ICU occupancy,2021-02-24,969
Romania,Daily ICU occupancy,2021-02-25,985
Romania,Daily ICU occupancy,2021-02-26,968
Romania,Daily ICU occupancy,2021-02-27,997
Romania,Daily ICU occupancy,2021-02-28,1006
Romania,Daily ICU occupancy,2021-03-01,1022
Romania,Daily ICU occupancy,2021-03-02,1044
Romania,Daily ICU occupancy,2021-03-03,1032
Romania,Daily ICU occupancy,2021-03-04,1070
Romania,Daily ICU occupancy,2021-03-05,1067
Romania,Daily ICU occupancy,2021-03-06,1070
Romania,Daily ICU occupancy,2021-03-07,1093
Romania,Daily ICU occupancy,2021-03-08,1098
Romania,Daily ICU occupancy,2021-03-09,1126
Romania,Daily ICU occupancy,2021-03-10,1140
Romania,Daily ICU occupancy,2021-03-11,1171
Romania,Daily ICU occupancy,2021-03-12,1166
Romania,Daily ICU occupancy,2021-03-13,1203
Romania,Daily ICU occupancy,2021-03-14,1232
Romania,Daily ICU occupancy,2021-03-15,1225
Romania,Daily ICU occupancy,2021-03-16,1226
Romania,Daily ICU occupancy,2021-03-17,1266
Romania,Daily ICU occupancy,2021-03-18,1286
Romania,Daily ICU occupancy,2021-03-19,1313
Romania,Daily ICU occupancy,2021-03-20,1324
Romania,Daily ICU occupancy,2021-03-21,1334
Romania,Daily ICU occupancy,2021-03-22,1339
Romania,Daily ICU occupancy,2021-03-23,1367
Romania,Daily ICU occupancy,2021-03-24,1351
Romania,Daily ICU occupancy,2021-03-25,1348
Romania,Daily ICU occupancy,2021-03-26,1364
Romania,Daily ICU occupancy,2021-03-27,1373
Romania,Daily ICU occupancy,2021-03-28,1386
Romania,Daily ICU occupancy,2021-03-30,1405
Romania,Daily ICU occupancy,2021-03-31,1412
Romania,Daily ICU occupancy,2021-04-01,1434
Romania,Daily ICU occupancy,2021-04-02,1454
Romania,Daily ICU occupancy,2021-04-03,1448
Romania,Daily ICU occupancy,2021-04-04,1456
Romania,Daily ICU occupancy,2021-04-05,1478
Romania,Daily ICU occupancy,2021-04-06,1466
Romania,Daily ICU occupancy,2021-04-07,1487
Romania,Daily ICU occupancy,2021-04-08,1495
Romania,Daily ICU occupancy,2021-04-09,1496
Romania,Daily ICU occupancy,2021-04-10,1492
Romania,Daily ICU occupancy,2021-04-11,1531
Romania,Daily ICU occupancy,2021-04-12,1529
Romania,Daily ICU occupancy,2021-04-13,1530
Romania,Daily ICU occupancy,2021-04-14,1521
Romania,Daily ICU occupancy,2021-04-15,1518
Romania,Daily ICU occupancy,2021-04-16,1493
Romania,Daily ICU occupancy,2021-04-17,1505
Romania,Daily ICU occupancy,2021-04-18,1475
Romania,Daily ICU occupancy,2021-04-19,1448
Romania,Daily ICU occupancy,2021-04-20,1432
Romania,Daily ICU occupancy,2021-04-21,1436
Romania,Daily ICU occupancy,2021-04-22,1405
Romania,Daily ICU occupancy,2021-04-23,1391
Romania,Daily ICU occupancy,2021-04-24,1377
Romania,Daily ICU occupancy,2021-04-25,1358
Romania,Daily ICU occupancy,2021-04-26,1354
Romania,Daily ICU occupancy,2021-04-27,1336
Romania,Daily ICU occupancy,2021-04-28,1325
Romania,Daily ICU occupancy,2021-04-29,1295
Romania,Daily ICU occupancy,2021-04-30,1284
Romania,Daily ICU occupancy,2021-05-01,1277
Romania,Daily ICU occupancy,2021-05-02,1253
Romania,Daily ICU occupancy,2021-05-03,1214
Romania,Daily ICU occupancy,2021-05-04,1190
Romania,Daily ICU occupancy,2021-05-05,1121
Romania,Daily ICU occupancy,2021-05-06,1100
Romania,Daily ICU occupancy,2021-05-07,1041
Romania,Daily ICU occupancy,2021-05-08,1026
Romania,Daily ICU occupancy,2021-05-09,984
Romania,Daily ICU occupancy,2021-05-10,962
Romania,Daily ICU occupancy,2021-05-11,919
Romania,Daily ICU occupancy,2021-05-12,874
Romania,Daily ICU occupancy,2021-05-13,829
Romania,Daily ICU occupancy,2021-05-14,809
Romania,Daily ICU occupancy,2021-05-15,784
Romania,Daily ICU occupancy,2021-05-16,777
Romania,Daily ICU occupancy,2021-05-17,753
Romania,Daily ICU occupancy,2021-05-18,716
Romania,Daily ICU occupancy,2021-05-19,718
Romania,Daily ICU occupancy,2021-05-20,663
Romania,Daily ICU occupancy,2021-05-21,636
Romania,Daily ICU occupancy,2021-05-22,623
Romania,Daily ICU occupancy,2021-05-23,590
Romania,Daily ICU occupancy,2021-05-25,545
Romania,Daily ICU occupancy,2021-05-26,493
Romania,Daily ICU occupancy,2021-05-27,485
Romania,Daily ICU occupancy,2021-05-28,459
Romania,Daily ICU occupancy,2021-05-29,452
Romania,Daily ICU occupancy,2021-05-30,443
Romania,Daily ICU occupancy,2021-05-31,425
Romania,Daily ICU occupancy,2021-06-01,410
Romania,Daily ICU occupancy,2021-06-02,391
Romania,Daily ICU occupancy,2021-06-03,365
Romania,Daily ICU occupancy,2021-06-04,341
Romania,Daily ICU occupancy,2021-06-05,329
Romania,Daily ICU occupancy,2021-06-06,320
Romania,Daily ICU occupancy,2021-06-07,315
Romania,Daily ICU occupancy,2021-06-08,295
Romania,Daily ICU occupancy,2021-06-09,272
Romania,Daily ICU occupancy,2021-06-10,265
Romania,Daily ICU occupancy,2021-06-11,255
Romania,Daily ICU occupancy,2021-06-12,236
Romania,Daily ICU occupancy,2021-06-13,229
Romania,Weekly new hospital admissions per 100k,2020-03-01,0.0155208502445931
Romania,Weekly new hospital admissions per 100k,2020-03-08,0.0620834009783723
Romania,Weekly new hospital admissions per 100k,2020-03-15,0.73982719499227
Romania,Weekly new hospital admissions per 100k,2020-03-22,1.99184244805611
Romania,Weekly new hospital admissions per 100k,2020-03-29,7.11889664552003
Romania,Weekly new hospital admissions per 100k,2020-04-05,11.0404981406539
Romania,Weekly new hospital admissions per 100k,2020-04-12,6.34285413329037
Romania,Weekly new hospital admissions per 100k,2020-04-19,5.62372140529089
Romania,Weekly new hospital admissions per 100k,2020-04-26,6.54979880321828
Romania,Weekly new hospital admissions per 100k,2020-05-03,5.30295716690264
Romania,Weekly new hospital admissions per 100k,2020-05-10,3.32146195234292
Romania,Weekly new hospital admissions per 100k,2020-05-17,1.93493266382594
Romania,Weekly new hospital admissions per 100k,2020-07-26,38.8383409287201
Romania,Weekly new hospital admissions per 100k,2020-08-02,38.5279239238282
Romania,Weekly new hospital admissions per 100k,2020-08-09,39.909279595597
Romania,Weekly new hospital admissions per 100k,2020-08-16,22.8777332605302
Romania,Weekly new hospital admissions per 100k,2020-08-23,39.9196268290934
Romania,Weekly new hospital admissions per 100k,2020-08-30,39.5574736567196
Romania,Weekly new hospital admissions per 100k,2020-09-06,41.4975799372937
Romania,Weekly new hospital admissions per 100k,2020-09-13,40.3128217019564
Romania,Weekly new hospital admissions per 100k,2020-09-20,45.196715912255
Romania,Weekly new hospital admissions per 100k,2020-09-27,49.0303659226695
Romania,Weekly new hospital admissions per 100k,2020-10-04,54.9800251830969
Romania,Weekly new hospital admissions per 100k,2020-10-11,94.7754852102335
Romania,Weekly new hospital admissions per 100k,2020-10-18,119.319123063683
Romania,Weekly new hospital admissions per 100k,2020-10-25,136.645565553397
Romania,Weekly new hospital admissions per 100k,2020-11-01,173.942168691155
Romania,Weekly new hospital admissions per 100k,2020-11-08,243.522140337665
Romania,Weekly new hospital admissions per 100k,2020-11-15,265.587615768729
Romania,Weekly new hospital admissions per 100k,2020-11-22,265.691088103693
Romania,Weekly new hospital admissions per 100k,2020-11-29,241.426825554645
Romania,Weekly new hospital admissions per 100k,2020-12-06,189.871734658855
Romania,Weekly new hospital admissions per 100k,2020-12-13,43.7998393902417
Romania,Weekly new hospital admissions per 100k,2020-12-20,37.2966031377572
Romania,Weekly new hospital admissions per 100k,2020-12-27,34.5545862612124
Romania,Weekly new hospital admissions per 100k,2021-01-03,27.7254121535914
Romania,Weekly new hospital admissions per 100k,2021-01-17,43.7481032227597
Romania,Weekly new hospital admissions per 100k,2021-01-24,24.6108948711764
Romania,Weekly new hospital admissions per 100k,2021-01-31,44.1206036286299
Romania,Weekly new hospital admissions per 100k,2021-02-07,13.9842860703784
Romania,Weekly new hospital admissions per 100k,2021-02-14,50.0754365058055
Romania,Weekly new hospital admissions per 100k,2021-02-21,24.0314497953783
Romania,Weekly new hospital admissions per 100k,2021-02-28,37.8450065130661
Romania,Weekly new hospital admissions per 100k,2021-03-14,45.0208129428163
Romania,Weekly new hospital admissions per 100k,2021-05-02,33.1421888889544
Romania,Weekly new hospital admissions per 100k,2021-05-09,17.6058177941168
Romania,Weekly new hospital admissions per 100k,2021-05-16,13.6169592812563
Romania,Weekly new hospital admissions per 100k,2021-05-23,9.04865569259777
Romania,Weekly new hospital admissions per 100k,2021-05-30,5.49438098658595
Romania,Weekly new hospital admissions per 100k,2021-06-06,4.45448402019821
Romania,Weekly new hospital admissions per 100k,2021-06-13,4.4803521039392
Slovakia,Daily hospital occupancy,2020-04-30,51
Slovakia,Daily hospital occupancy,2020-05-01,43
Slovakia,Daily hospital occupancy,2020-05-02,41
Slovakia,Daily hospital occupancy,2020-05-03,42
Slovakia,Daily hospital occupancy,2020-05-04,38
Slovakia,Daily hospital occupancy,2020-05-05,35
Slovakia,Daily hospital occupancy,2020-05-06,34
Slovakia,Daily hospital occupancy,2020-05-07,29
Slovakia,Daily hospital occupancy,2020-05-08,22
Slovakia,Daily hospital occupancy,2020-05-09,20
Slovakia,Daily hospital occupancy,2020-05-10,20
Slovakia,Daily hospital occupancy,2020-05-11,18
Slovakia,Daily hospital occupancy,2020-05-12,18
Slovakia,Daily hospital occupancy,2020-05-13,20
Slovakia,Daily hospital occupancy,2020-05-14,21
Slovakia,Daily hospital occupancy,2020-05-15,19
Slovakia,Daily hospital occupancy,2020-05-16,19
Slovakia,Daily hospital occupancy,2020-05-17,18
Slovakia,Daily hospital occupancy,2020-05-18,15
Slovakia,Daily hospital occupancy,2020-05-19,15
Slovakia,Daily hospital occupancy,2020-05-20,14
Slovakia,Daily hospital occupancy,2020-05-21,12
Slovakia,Daily hospital occupancy,2020-05-22,9
Slovakia,Daily hospital occupancy,2020-05-23,10
Slovakia,Daily hospital occupancy,2020-05-24,10
Slovakia,Daily hospital occupancy,2020-05-25,10
Slovakia,Daily hospital occupancy,2020-05-26,7
Slovakia,Daily hospital occupancy,2020-05-27,6
Slovakia,Daily hospital occupancy,2020-05-28,8
Slovakia,Daily hospital occupancy,2020-05-29,5
Slovakia,Daily hospital occupancy,2020-05-30,4
Slovakia,Daily hospital occupancy,2020-05-31,4
Slovakia,Daily hospital occupancy,2020-06-01,3
Slovakia,Daily hospital occupancy,2020-06-02,3
Slovakia,Daily hospital occupancy,2020-06-03,2
Slovakia,Daily hospital occupancy,2020-06-04,2
Slovakia,Daily hospital occupancy,2020-06-05,3
Slovakia,Daily hospital occupancy,2020-06-06,2
Slovakia,Daily hospital occupancy,2020-06-07,2
Slovakia,Daily hospital occupancy,2020-06-08,2
Slovakia,Daily hospital occupancy,2020-06-09,2
Slovakia,Daily hospital occupancy,2020-06-10,2
Slovakia,Daily hospital occupancy,2020-06-11,2
Slovakia,Daily hospital occupancy,2020-06-12,1
Slovakia,Daily hospital occupancy,2020-06-13,1
Slovakia,Daily hospital occupancy,2020-06-14,1
Slovakia,Daily hospital occupancy,2020-06-15,1
Slovakia,Daily hospital occupancy,2020-06-16,0
Slovakia,Daily hospital occupancy,2020-06-17,2
Slovakia,Daily hospital occupancy,2020-06-18,1
Slovakia,Daily hospital occupancy,2020-06-19,2
Slovakia,Daily hospital occupancy,2020-06-20,3
Slovakia,Daily hospital occupancy,2020-06-21,3
Slovakia,Daily hospital occupancy,2020-06-22,3
Slovakia,Daily hospital occupancy,2020-06-23,4
Slovakia,Daily hospital occupancy,2020-06-24,4
Slovakia,Daily hospital occupancy,2020-06-25,5
Slovakia,Daily hospital occupancy,2020-06-26,9
Slovakia,Daily hospital occupancy,2020-06-27,9
Slovakia,Daily hospital occupancy,2020-06-28,9
Slovakia,Daily hospital occupancy,2020-06-29,9
Slovakia,Daily hospital occupancy,2020-06-30,5
Slovakia,Daily hospital occupancy,2020-07-01,5
Slovakia,Daily hospital occupancy,2020-07-02,4
Slovakia,Daily hospital occupancy,2020-07-03,5
Slovakia,Daily hospital occupancy,2020-07-04,5
Slovakia,Daily hospital occupancy,2020-07-05,6
Slovakia,Daily hospital occupancy,2020-07-06,6
Slovakia,Daily hospital occupancy,2020-07-07,7
Slovakia,Daily hospital occupancy,2020-07-08,7
Slovakia,Daily hospital occupancy,2020-07-09,7
Slovakia,Daily hospital occupancy,2020-07-10,7
Slovakia,Daily hospital occupancy,2020-07-11,7
Slovakia,Daily hospital occupancy,2020-07-12,7
Slovakia,Daily hospital occupancy,2020-07-13,7
Slovakia,Daily hospital occupancy,2020-07-14,7
Slovakia,Daily hospital occupancy,2020-07-15,6
Slovakia,Daily hospital occupancy,2020-07-16,7
Slovakia,Daily hospital occupancy,2020-07-17,9
Slovakia,Daily hospital occupancy,2020-07-18,9
Slovakia,Daily hospital occupancy,2020-07-19,9
Slovakia,Daily hospital occupancy,2020-07-20,9
Slovakia,Daily hospital occupancy,2020-07-21,10
Slovakia,Daily hospital occupancy,2020-07-22,12
Slovakia,Daily hospital occupancy,2020-07-23,12
Slovakia,Daily hospital occupancy,2020-07-24,14
Slovakia,Daily hospital occupancy,2020-07-25,14
Slovakia,Daily hospital occupancy,2020-07-26,14
Slovakia,Daily hospital occupancy,2020-07-27,14
Slovakia,Daily hospital occupancy,2020-07-28,15
Slovakia,Daily hospital occupancy,2020-07-29,12
Slovakia,Daily hospital occupancy,2020-07-30,12
Slovakia,Daily hospital occupancy,2020-07-31,10
Slovakia,Daily hospital occupancy,2020-08-01,10
Slovakia,Daily hospital occupancy,2020-08-02,10
Slovakia,Daily hospital occupancy,2020-08-03,10
Slovakia,Daily hospital occupancy,2020-08-04,12
Slovakia,Daily hospital occupancy,2020-08-05,12
Slovakia,Daily hospital occupancy,2020-08-06,14
Slovakia,Daily hospital occupancy,2020-08-07,24
Slovakia,Daily hospital occupancy,2020-08-08,26
Slovakia,Daily hospital occupancy,2020-08-09,27
Slovakia,Daily hospital occupancy,2020-08-10,29
Slovakia,Daily hospital occupancy,2020-08-11,38
Slovakia,Daily hospital occupancy,2020-08-12,33
Slovakia,Daily hospital occupancy,2020-08-13,32
Slovakia,Daily hospital occupancy,2020-08-14,32
Slovakia,Daily hospital occupancy,2020-08-15,33
Slovakia,Daily hospital occupancy,2020-08-16,35
Slovakia,Daily hospital occupancy,2020-08-17,37
Slovakia,Daily hospital occupancy,2020-08-18,38
Slovakia,Daily hospital occupancy,2020-08-19,40
Slovakia,Daily hospital occupancy,2020-08-20,41
Slovakia,Daily hospital occupancy,2020-08-21,39
Slovakia,Daily hospital occupancy,2020-08-22,38
Slovakia,Daily hospital occupancy,2020-08-23,37
Slovakia,Daily hospital occupancy,2020-08-24,38
Slovakia,Daily hospital occupancy,2020-08-25,39
Slovakia,Daily hospital occupancy,2020-08-26,47
Slovakia,Daily hospital occupancy,2020-08-27,44
Slovakia,Daily hospital occupancy,2020-08-28,47
Slovakia,Daily hospital occupancy,2020-08-29,46
Slovakia,Daily hospital occupancy,2020-08-30,47
Slovakia,Daily hospital occupancy,2020-08-31,60
Slovakia,Daily hospital occupancy,2020-09-01,62
Slovakia,Daily hospital occupancy,2020-09-02,64
Slovakia,Daily hospital occupancy,2020-09-03,66
Slovakia,Daily hospital occupancy,2020-09-04,66
Slovakia,Daily hospital occupancy,2020-09-05,71
Slovakia,Daily hospital occupancy,2020-09-06,83
Slovakia,Daily hospital occupancy,2020-09-07,83
Slovakia,Daily hospital occupancy,2020-09-08,91
Slovakia,Daily hospital occupancy,2020-09-09,87
Slovakia,Daily hospital occupancy,2020-09-10,86
Slovakia,Daily hospital occupancy,2020-09-11,89
Slovakia,Daily hospital occupancy,2020-09-12,86
Slovakia,Daily hospital occupancy,2020-09-13,93
Slovakia,Daily hospital occupancy,2020-09-14,93
Slovakia,Daily hospital occupancy,2020-09-15,91
Slovakia,Daily hospital occupancy,2020-09-16,91
Slovakia,Daily hospital occupancy,2020-09-17,94
Slovakia,Daily hospital occupancy,2020-09-18,85
Slovakia,Daily hospital occupancy,2020-09-19,80
Slovakia,Daily hospital occupancy,2020-09-20,83
Slovakia,Daily hospital occupancy,2020-09-21,107
Slovakia,Daily hospital occupancy,2020-09-22,108
Slovakia,Daily hospital occupancy,2020-09-23,108
Slovakia,Daily hospital occupancy,2020-09-24,113
Slovakia,Daily hospital occupancy,2020-09-25,143
Slovakia,Daily hospital occupancy,2020-09-26,154
Slovakia,Daily hospital occupancy,2020-09-27,153
Slovakia,Daily hospital occupancy,2020-09-28,169
Slovakia,Daily hospital occupancy,2020-09-29,185
Slovakia,Daily hospital occupancy,2020-09-30,195
Slovakia,Daily hospital occupancy,2020-10-01,191
Slovakia,Daily hospital occupancy,2020-10-02,213
Slovakia,Daily hospital occupancy,2020-10-03,214
Slovakia,Daily hospital occupancy,2020-10-04,218
Slovakia,Daily hospital occupancy,2020-10-05,240
Slovakia,Daily hospital occupancy,2020-10-06,256
Slovakia,Daily hospital occupancy,2020-10-07,276
Slovakia,Daily hospital occupancy,2020-10-08,298
Slovakia,Daily hospital occupancy,2020-10-09,295
Slovakia,Daily hospital occupancy,2020-10-10,298
Slovakia,Daily hospital occupancy,2020-10-11,303
Slovakia,Daily hospital occupancy,2020-10-12,306
Slovakia,Daily hospital occupancy,2020-10-13,350
Slovakia,Daily hospital occupancy,2020-10-14,375
Slovakia,Daily hospital occupancy,2020-10-15,413
Slovakia,Daily hospital occupancy,2020-10-16,469
Slovakia,Daily hospital occupancy,2020-10-17,481
Slovakia,Daily hospital occupancy,2020-10-18,560
Slovakia,Daily hospital occupancy,2020-10-19,560
Slovakia,Daily hospital occupancy,2020-10-20,622
Slovakia,Daily hospital occupancy,2020-10-21,668
Slovakia,Daily hospital occupancy,2020-10-22,674
Slovakia,Daily hospital occupancy,2020-10-23,765
Slovakia,Daily hospital occupancy,2020-10-24,891
Slovakia,Daily hospital occupancy,2020-10-25,973
Slovakia,Daily hospital occupancy,2020-10-26,1025
Slovakia,Daily hospital occupancy,2020-10-27,1087
Slovakia,Daily hospital occupancy,2020-10-28,1150
Slovakia,Daily hospital occupancy,2020-10-29,1237
Slovakia,Daily hospital occupancy,2020-10-30,1320
Slovakia,Daily hospital occupancy,2020-10-31,1360
Slovakia,Daily hospital occupancy,2020-11-01,1376
Slovakia,Daily hospital occupancy,2020-11-02,1405
Slovakia,Daily hospital occupancy,2020-11-03,1392
Slovakia,Daily hospital occupancy,2020-11-04,1444
Slovakia,Daily hospital occupancy,2020-11-05,1441
Slovakia,Daily hospital occupancy,2020-11-06,1440
Slovakia,Daily hospital occupancy,2020-11-07,1453
Slovakia,Daily hospital occupancy,2020-11-08,1526
Slovakia,Daily hospital occupancy,2020-11-09,1499
Slovakia,Daily hospital occupancy,2020-11-10,1550
Slovakia,Daily hospital occupancy,2020-11-11,1553
Slovakia,Daily hospital occupancy,2020-11-12,1528
Slovakia,Daily hospital occupancy,2020-11-13,1474
Slovakia,Daily hospital occupancy,2020-11-14,1418
Slovakia,Daily hospital occupancy,2020-11-15,1509
Slovakia,Daily hospital occupancy,2020-11-16,1546
Slovakia,Daily hospital occupancy,2020-11-17,1558
Slovakia,Daily hospital occupancy,2020-11-18,1527
Slovakia,Daily hospital occupancy,2020-11-19,1501
Slovakia,Daily hospital occupancy,2020-11-20,1469
Slovakia,Daily hospital occupancy,2020-11-21,1485
Slovakia,Daily hospital occupancy,2020-11-22,1508
Slovakia,Daily hospital occupancy,2020-11-23,1488
Slovakia,Daily hospital occupancy,2020-11-24,1491
Slovakia,Daily hospital occupancy,2020-11-25,1472
Slovakia,Daily hospital occupancy,2020-11-26,1480
Slovakia,Daily hospital occupancy,2020-11-27,1475
Slovakia,Daily hospital occupancy,2020-11-28,1487
Slovakia,Daily hospital occupancy,2020-11-29,1550
Slovakia,Daily hospital occupancy,2020-11-30,1582
Slovakia,Daily hospital occupancy,2020-12-01,1613
Slovakia,Daily hospital occupancy,2020-12-02,1643
Slovakia,Daily hospital occupancy,2020-12-03,1675
Slovakia,Daily hospital occupancy,2020-12-04,1711
Slovakia,Daily hospital occupancy,2020-12-05,1728
Slovakia,Daily hospital occupancy,2020-12-06,1769
Slovakia,Daily hospital occupancy,2020-12-07,1796
Slovakia,Daily hospital occupancy,2020-12-08,1862
Slovakia,Daily hospital occupancy,2020-12-09,1900
Slovakia,Daily hospital occupancy,2020-12-10,1932
Slovakia,Daily hospital occupancy,2020-12-11,1937
Slovakia,Daily hospital occupancy,2020-12-12,1955
Slovakia,Daily hospital occupancy,2020-12-13,2037
Slovakia,Daily hospital occupancy,2020-12-14,2093
Slovakia,Daily hospital occupancy,2020-12-15,2105
Slovakia,Daily hospital occupancy,2020-12-16,2149
Slovakia,Daily hospital occupancy,2020-12-17,2197
Slovakia,Daily hospital occupancy,2020-12-18,2157
Slovakia,Daily hospital occupancy,2020-12-19,2155
Slovakia,Daily hospital occupancy,2020-12-20,2210
Slovakia,Daily hospital occupancy,2020-12-21,2310
Slovakia,Daily hospital occupancy,2020-12-22,2328
Slovakia,Daily hospital occupancy,2020-12-23,2220
Slovakia,Daily hospital occupancy,2020-12-24,2182
Slovakia,Daily hospital occupancy,2020-12-25,2255
Slovakia,Daily hospital occupancy,2020-12-26,2317
Slovakia,Daily hospital occupancy,2020-12-27,2426
Slovakia,Daily hospital occupancy,2020-12-28,2546
Slovakia,Daily hospital occupancy,2020-12-29,2606
Slovakia,Daily hospital occupancy,2020-12-30,2659
Slovakia,Daily hospital occupancy,2020-12-31,2650
Slovakia,Daily hospital occupancy,2021-01-01,2590
Slovakia,Daily hospital occupancy,2021-01-02,2653
Slovakia,Daily hospital occupancy,2021-01-03,2756
Slovakia,Daily hospital occupancy,2021-01-04,2848
Slovakia,Daily hospital occupancy,2021-01-05,2830
Slovakia,Daily hospital occupancy,2021-01-06,2875
Slovakia,Daily hospital occupancy,2021-01-07,2903
Slovakia,Daily hospital occupancy,2021-01-08,2884
Slovakia,Daily hospital occupancy,2021-01-09,2910
Slovakia,Daily hospital occupancy,2021-01-10,3015
Slovakia,Daily hospital occupancy,2021-01-11,3093
Slovakia,Daily hospital occupancy,2021-01-12,3065
Slovakia,Daily hospital occupancy,2021-01-13,3019
Slovakia,Daily hospital occupancy,2021-01-14,3032
Slovakia,Daily hospital occupancy,2021-01-15,3038
Slovakia,Daily hospital occupancy,2021-01-16,3051
Slovakia,Daily hospital occupancy,2021-01-17,3149
Slovakia,Daily hospital occupancy,2021-01-18,3200
Slovakia,Daily hospital occupancy,2021-01-19,3121
Slovakia,Daily hospital occupancy,2021-01-20,3082
Slovakia,Daily hospital occupancy,2021-01-21,3074
Slovakia,Daily hospital occupancy,2021-01-22,3064
Slovakia,Daily hospital occupancy,2021-01-23,3113
Slovakia,Daily hospital occupancy,2021-01-24,3227
Slovakia,Daily hospital occupancy,2021-01-25,3262
Slovakia,Daily hospital occupancy,2021-01-26,3286
Slovakia,Daily hospital occupancy,2021-01-27,3292
Slovakia,Daily hospital occupancy,2021-01-28,3287
Slovakia,Daily hospital occupancy,2021-01-29,3248
Slovakia,Daily hospital occupancy,2021-01-30,3239
Slovakia,Daily hospital occupancy,2021-01-31,3333
Slovakia,Daily hospital occupancy,2021-02-01,3359
Slovakia,Daily hospital occupancy,2021-02-02,3352
Slovakia,Daily hospital occupancy,2021-02-03,3413
Slovakia,Daily hospital occupancy,2021-02-04,3376
Slovakia,Daily hospital occupancy,2021-02-05,3331
Slovakia,Daily hospital occupancy,2021-02-06,3378
Slovakia,Daily hospital occupancy,2021-02-07,3439
Slovakia,Daily hospital occupancy,2021-02-08,3451
Slovakia,Daily hospital occupancy,2021-02-09,3502
Slovakia,Daily hospital occupancy,2021-02-10,3444
Slovakia,Daily hospital occupancy,2021-02-11,3561
Slovakia,Daily hospital occupancy,2021-02-12,3530
Slovakia,Daily hospital occupancy,2021-02-13,3553
Slovakia,Daily hospital occupancy,2021-02-14,3625
Slovakia,Daily hospital occupancy,2021-02-15,3678
Slovakia,Daily hospital occupancy,2021-02-16,3624
Slovakia,Daily hospital occupancy,2021-02-17,3596
Slovakia,Daily hospital occupancy,2021-02-18,3617
Slovakia,Daily hospital occupancy,2021-02-19,3569
Slovakia,Daily hospital occupancy,2021-02-20,3552
Slovakia,Daily hospital occupancy,2021-02-21,3659
Slovakia,Daily hospital occupancy,2021-02-22,3712
Slovakia,Daily hospital occupancy,2021-02-23,3672
Slovakia,Daily hospital occupancy,2021-02-24,3645
Slovakia,Daily hospital occupancy,2021-02-25,3728
Slovakia,Daily hospital occupancy,2021-02-26,3660
Slovakia,Daily hospital occupancy,2021-02-27,3697
Slovakia,Daily hospital occupancy,2021-02-28,3799
Slovakia,Daily hospital occupancy,2021-03-01,3836
Slovakia,Daily hospital occupancy,2021-03-02,3807
Slovakia,Daily hospital occupancy,2021-03-03,3715
Slovakia,Daily hospital occupancy,2021-03-04,3725
Slovakia,Daily hospital occupancy,2021-03-05,3664
Slovakia,Daily hospital occupancy,2021-03-06,3674
Slovakia,Daily hospital occupancy,2021-03-07,3791
Slovakia,Daily hospital occupancy,2021-03-08,3772
Slovakia,Daily hospital occupancy,2021-03-09,3703
